#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   2167       1.1520704e+00       1.1578257e+00       4.0063089e-03
   2168       1.1533775e+00       1.1578236e+00       4.0044615e-03
   2169       1.1546478e+00       1.1578222e+00       4.0026156e-03
   2170       1.1558815e+00       1.1578213e+00       4.0007712e-03
   2171       1.1570788e+00       1.1578209e+00       3.9989283e-03
   2172       1.1582395e+00       1.1578211e+00       3.9970872e-03
   2173       1.1593638e+00       1.1578218e+00       3.9952479e-03
   2174       1.1604519e+00       1.1578230e+00       3.9934103e-03
   2175       1.1615037e+00       1.1578247e+00       3.9915746e-03
   2176       1.1625196e+00       1.1578269e+00       3.9897408e-03
   2177       1.1634997e+00       1.1578295e+00       3.9879090e-03
   2178       1.1644445e+00       1.1578325e+00       3.9860792e-03
   2179       1.1653545e+00       1.1578360e+00       3.9842513e-03
   2180       1.1662296e+00       1.1578398e+00       3.9824256e-03
   2181       1.1670703e+00       1.1578441e+00       3.9806018e-03
   2182       1.1678769e+00       1.1578487e+00       3.9787802e-03
   2183       1.1686498e+00       1.1578536e+00       3.9769607e-03
   2184       1.1693895e+00       1.1578589e+00       3.9751432e-03
   2185       1.1700964e+00       1.1578645e+00       3.9733279e-03
   2186       1.1707706e+00       1.1578704e+00       3.9715146e-03
   2187       1.1714126e+00       1.1578766e+00       3.9697035e-03
   2188       1.1720225e+00       1.1578831e+00       3.9678945e-03
   2189       1.1726009e+00       1.1578898e+00       3.9660875e-03
   2190       1.1731481e+00       1.1578968e+00       3.9642826e-03
   2191       1.1736647e+00       1.1579039e+00       3.9624798e-03
   2192       1.1741511e+00       1.1579114e+00       3.9606790e-03
   2193       1.1746075e+00       1.1579190e+00       3.9588803e-03
   2194       1.1750339e+00       1.1579268e+00       3.9570836e-03
   2195       1.1754306e+00       1.1579347e+00       3.9552888e-03
   2196       1.1757981e+00       1.1579429e+00       3.9534961e-03
   2197       1.1761363e+00       1.1579512e+00       3.9517052e-03
   2198       1.1764458e+00       1.1579596e+00       3.9499163e-03
   2199       1.1767270e+00       1.1579681e+00       3.9481293e-03
   2200       1.1769800e+00       1.1579768e+00       3.9463442e-03
   2201       1.1772052e+00       1.1579855e+00       3.9445609e-03
   2202       1.1774027e+00       1.1579943e+00       3.9427794e-03
   2203       1.1775724e+00       1.1580032e+00       3.9409997e-03
   2204       1.1777144e+00       1.1580121e+00       3.9392217e-03
   2205       1.1778289e+00       1.1580211e+00       3.9374454e-03
   2206       1.1779164e+00       1.1580301e+00       3.9356709e-03
   2207       1.1779774e+00       1.1580392e+00       3.9338980e-03
   2208       1.1780120e+00       1.1580482e+00       3.9321268e-03
   2209       1.1780200e+00       1.1580573e+00       3.9303571e-03
   2210       1.1780014e+00       1.1580663e+00       3.9285890e-03
   2211       1.1779562e+00       1.1580753e+00       3.9268225e-03
   2212       1.1778840e+00       1.1580842e+00       3.9250575e-03
   2213       1.1777847e+00       1.1580931e+00       3.9232939e-03
   2214       1.1776584e+00       1.1581020e+00       3.9215318e-03
   2215       1.1775052e+00       1.1581107e+00       3.9197712e-03
   2216       1.1773248e+00       1.1581194e+00       3.9180119e-03
   2217       1.1771171e+00       1.1581280e+00       3.9162540e-03
   2218       1.1768821e+00       1.1581364e+00       3.9144975e-03
   2219       1.1766196e+00       1.1581448e+00       3.9127423e-03
   2220       1.1763293e+00       1.1581530e+00       3.9109883e-03
   2221       1.1760112e+00       1.1581610e+00       3.9092357e-03
   2222       1.1756651e+00       1.1581689e+00       3.9074843e-03
   2223       1.1752910e+00       1.1581766e+00       3.9057341e-03
   2224       1.1748884e+00       1.1581841e+00       3.9039852e-03
   2225       1.1744573e+00       1.1581914e+00       3.9022374e-03
   2226       1.1739976e+00       1.1581985e+00       3.9004909e-03
   2227       1.1735095e+00       1.1582054e+00       3.8987455e-03
   2228       1.1729931e+00       1.1582120e+00       3.8970012e-03
   2229       1.1724483e+00       1.1582184e+00       3.8952582e-03
   2230       1.1718746e+00       1.1582245e+00       3.8935162e-03
   2231       1.1712720e+00       1.1582304e+00       3.8917754e-03
   2232       1.1706407e+00       1.1582359e+00       3.8900358e-03
   2233       1.1699804e+00       1.1582412e+00       3.8882972e-03
   2234       1.1692906e+00       1.1582461e+00       3.8865599e-03
   2235       1.1685713e+00       1.1582508e+00       3.8848237e-03
   2236       1.1678224e+00       1.1582550e+00       3.8830886e-03
   2237       1.1670441e+00       1.1582590e+00       3.8813548e-03
   2238       1.1662368e+00       1.1582625e+00       3.8796221e-03
   2239       1.1654006e+00       1.1582657e+00       3.8778907e-03
   2240       1.1645356e+00       1.1582685e+00       3.8761605e-03
   2241       1.1636421e+00       1.1582709e+00       3.8744316e-03
   2242       1.1627206e+00       1.1582729e+00       3.8727040e-03
   2243       1.1617716e+00       1.1582745e+00       3.8709777e-03
   2244       1.1607952e+00       1.1582756e+00       3.8692528e-03
   2245       1.1597924e+00       1.1582763e+00       3.8675294e-03
   2246       1.1587636e+00       1.1582765e+00       3.8658074e-03
   2247       1.1577092e+00       1.1582762e+00       3.8640870e-03
   2248       1.1566298e+00       1.1582755e+00       3.8623682e-03
   2249       1.1555256e+00       1.1582743e+00       3.8606510e-03
   2250       1.1543974e+00       1.1582726e+00       3.8589356e-03
   2251       1.1532461e+00       1.1582703e+00       3.8572219e-03
   2252       1.1520722e+00       1.1582676e+00       3.8555101e-03
   2253       1.1508767e+00       1.1582643e+00       3.8538002e-03
   2254       1.1496606e+00       1.1582605e+00       3.8520923e-03
   2255       1.1484245e+00       1.1582561e+00       3.8503865e-03
   2256       1.1471693e+00       1.1582512e+00       3.8486829e-03
   2257       1.1458963e+00       1.1582457e+00       3.8469816e-03
   2258       1.1446067e+00       1.1582397e+00       3.8452826e-03
   2259       1.1433015e+00       1.1582331e+00       3.8435861e-03
   2260       1.1419819e+00       1.1582259e+00       3.8418921e-03
   2261       1.1406489e+00       1.1582181e+00       3.8402008e-03
   2262       1.1393032e+00       1.1582097e+00       3.8385122e-03
   2263       1.1379457e+00       1.1582008e+00       3.8368265e-03
   2264       1.1365776e+00       1.1581912e+00       3.8351436e-03
   2265       1.1352004e+00       1.1581811e+00       3.8334638e-03
   2266       1.1338154e+00       1.1581703e+00       3.8317872e-03
   2267       1.1324236e+00       1.1581590e+00       3.8301138e-03
   2268       1.1310260e+00       1.1581470e+00       3.8284437e-03
   2269       1.1296237e+00       1.1581344e+00       3.8267771e-03
   2270       1.1282175e+00       1.1581213e+00       3.8251139e-03
   2271       1.1268084e+00       1.1581075e+00       3.8234545e-03
   2272       1.1253976e+00       1.1580931e+00       3.8217987e-03
   2273       1.1239859e+00       1.1580781e+00       3.8201468e-03
   2274       1.1225744e+00       1.1580625e+00       3.8184988e-03
   2275       1.1211636e+00       1.1580462e+00       3.8168547e-03
   2276       1.1197542e+00       1.1580294e+00       3.8152148e-03
   2277       1.1183471e+00       1.1580120e+00       3.8135791e-03
   2278       1.1169432e+00       1.1579940e+00       3.8119476e-03
   2279       1.1155427e+00       1.1579753e+00       3.8103205e-03
   2280       1.1141465e+00       1.1579561e+00       3.8086978e-03
   2281       1.1127547e+00       1.1579363e+00       3.8070796e-03
   2282       1.1113682e+00       1.1579159e+00       3.8054660e-03
   2283       1.1099879e+00       1.1578949e+00       3.8038570e-03
   2284       1.1086139e+00       1.1578733e+00       3.8022527e-03
   2285       1.1072464e+00       1.1578512e+00       3.8006533e-03
   2286       1.1058855e+00       1.1578284e+00       3.7990587e-03
   2287       1.1045320e+00       1.1578051e+00       3.7974690e-03
   2288       1.1031860e+00       1.1577813e+00       3.7958843e-03
   2289       1.1018475e+00       1.1577568e+00       3.7943047e-03
   2290       1.1005169e+00       1.1577318e+00       3.7927301e-03
   2291       1.0991943e+00       1.1577063e+00       3.7911607e-03
   2292       1.0978802e+00       1.1576802e+00       3.7895964e-03
   2293       1.0965751e+00       1.1576535e+00       3.7880374e-03
   2294       1.0952792e+00       1.1576263e+00       3.7864837e-03
   2295       1.0939929e+00       1.1575986e+00       3.7849354e-03
   2296       1.0927165e+00       1.1575703e+00       3.7833924e-03
   2297       1.0914502e+00       1.1575416e+00       3.7818548e-03
   2298       1.0901946e+00       1.1575123e+00       3.7803226e-03
   2299       1.0889498e+00       1.1574824e+00       3.7787959e-03
   2300       1.0877162e+00       1.1574521e+00       3.7772747e-03
   2301       1.0864946e+00       1.1574213e+00       3.7757590e-03
   2302       1.0852857e+00       1.1573899e+00       3.7742488e-03
   2303       1.0840904e+00       1.1573581e+00       3.7727442e-03
   2304       1.0829094e+00       1.1573258e+00       3.7712451e-03
   2305       1.0817431e+00       1.1572930e+00       3.7697515e-03
   2306       1.0805925e+00       1.1572597e+00       3.7682635e-03
   2307       1.0794586e+00       1.1572260e+00       3.7667810e-03
   2308       1.0783421e+00       1.1571918e+00       3.7653040e-03
   2309       1.0772443e+00       1.1571572e+00       3.7638325e-03
   2310       1.0761665e+00       1.1571221e+00       3.7623664e-03
   2311       1.0751099e+00       1.1570867e+00       3.7609057e-03
   2312       1.0740754e+00       1.1570507e+00       3.7594504e-03
   2313       1.0730639e+00       1.1570144e+00       3.7580004e-03
   2314       1.0720769e+00       1.1569777e+00       3.7565557e-03
   2315       1.0711158e+00       1.1569406e+00       3.7551161e-03
   2316       1.0701822e+00       1.1569032e+00       3.7536815e-03
   2317       1.0692770e+00       1.1568654e+00       3.7522520e-03
   2318       1.0684015e+00       1.1568272e+00       3.7508273e-03
   2319       1.0675569e+00       1.1567887e+00       3.7494074e-03
   2320       1.0667446e+00       1.1567499e+00       3.7479922e-03
   2321       1.0659661e+00       1.1567108e+00       3.7465814e-03
   2322       1.0652222e+00       1.1566714e+00       3.7451751e-03
   2323       1.0645143e+00       1.1566317e+00       3.7437730e-03
   2324       1.0638437e+00       1.1565918e+00       3.7423750e-03
   2325       1.0632117e+00       1.1565516e+00       3.7409808e-03
   2326       1.0626189e+00       1.1565112e+00       3.7395905e-03
   2327       1.0620660e+00       1.1564706e+00       3.7382037e-03
   2328       1.0615541e+00       1.1564299e+00       3.7368203e-03
   2329       1.0610842e+00       1.1563889e+00       3.7354400e-03
   2330       1.0606573e+00       1.1563478e+00       3.7340628e-03
   2331       1.0602739e+00       1.1563066e+00       3.7326883e-03
   2332       1.0599347e+00       1.1562653e+00       3.7313164e-03
   2333       1.0596398e+00       1.1562239e+00       3.7299469e-03
   2334       1.0593895e+00       1.1561824e+00       3.7285796e-03
   2335       1.0591838e+00       1.1561409e+00       3.7272142e-03
   2336       1.0590228e+00       1.1560993e+00       3.7258505e-03
   2337       1.0589065e+00       1.1560577e+00       3.7244883e-03
   2338       1.0588349e+00       1.1560161e+00       3.7231274e-03
   2339       1.0588077e+00       1.1559746e+00       3.7217676e-03
   2340       1.0588242e+00       1.1559330e+00       3.7204086e-03
   2341       1.0588840e+00       1.1558916e+00       3.7190504e-03
   2342       1.0589866e+00       1.1558502e+00       3.7176926e-03
   2343       1.0591312e+00       1.1558089e+00       3.7163350e-03
   2344       1.0593173e+00       1.1557678e+00       3.7149775e-03
   2345       1.0595436e+00       1.1557267e+00       3.7136199e-03
   2346       1.0598087e+00       1.1556858e+00       3.7122620e-03
   2347       1.0601116e+00       1.1556451e+00       3.7109037e-03
   2348       1.0604508e+00       1.1556046e+00       3.7095447e-03
   2349       1.0608246e+00       1.1555642e+00       3.7081849e-03
   2350       1.0612318e+00       1.1555241e+00       3.7068242e-03
   2351       1.0616705e+00       1.1554842e+00       3.7054625e-03
   2352       1.0621387e+00       1.1554445e+00       3.7040996e-03
   2353       1.0626346e+00       1.1554050e+00       3.7027354e-03
   2354       1.0631559e+00       1.1553658e+00       3.7013698e-03
   2355       1.0637006e+00       1.1553269e+00       3.7000027e-03
   2356       1.0642668e+00       1.1552883e+00       3.6986341e-03
   2357       1.0648526e+00       1.1552499e+00       3.6972639e-03
   2358       1.0654554e+00       1.1552118e+00       3.6958921e-03
   2359       1.0660730e+00       1.1551740e+00       3.6945185e-03
   2360       1.0667032e+00       1.1551365e+00       3.6931432e-03
   2361       1.0673438e+00       1.1550994e+00       3.6917662e-03
   2362       1.0679920e+00       1.1550625e+00       3.6903874e-03
   2363       1.0686456e+00       1.1550259e+00       3.6890068e-03
   2364       1.0693027e+00       1.1549897e+00       3.6876246e-03
   2365       1.0699608e+00       1.1549537e+00       3.6862406e-03
   2366       1.0706175e+00       1.1549181e+00       3.6848549e-03
   2367       1.0712710e+00       1.1548827e+00       3.6834676e-03
   2368       1.0719190e+00       1.1548477e+00       3.6820787e-03
   2369       1.0725597e+00       1.1548129e+00       3.6806883e-03
   2370       1.0731913e+00       1.1547785e+00       3.6792963e-03
   2371       1.0738123e+00       1.1547444e+00       3.6779030e-03
   2372       1.0744209e+00       1.1547105e+00       3.6765084e-03
   2373       1.0750161e+00       1.1546769e+00       3.6751124e-03
   2374       1.0755965e+00       1.1546436e+00       3.6737153e-03
   2375       1.0761602e+00       1.1546106e+00       3.6723171e-03
   2376       1.0767064e+00       1.1545778e+00       3.6709179e-03
   2377       1.0772342e+00       1.1545452e+00       3.6695178e-03
   2378       1.0777428e+00       1.1545129e+00       3.6681168e-03
   2379       1.0782319e+00       1.1544809e+00       3.6667150e-03
   2380       1.0787015e+00       1.1544490e+00       3.6653127e-03
   2381       1.0791510e+00       1.1544174e+00       3.6639097e-03
   2382       1.0795804e+00       1.1543860e+00       3.6625062e-03
   2383       1.0799898e+00       1.1543548e+00       3.6611023e-03
   2384       1.0803797e+00       1.1543237e+00       3.6596981e-03
   2385       1.0807506e+00       1.1542929e+00       3.6582937e-03
   2386       1.0811027e+00       1.1542622e+00       3.6568890e-03
   2387       1.0814365e+00       1.1542317e+00       3.6554843e-03
   2388       1.0817538e+00       1.1542013e+00       3.6540795e-03
   2389       1.0820559e+00       1.1541711e+00       3.6526748e-03
   2390       1.0823434e+00       1.1541411e+00       3.6512701e-03
   2391       1.0826170e+00       1.1541112e+00       3.6498655e-03
   2392       1.0828781e+00       1.1540814e+00       3.6484612e-03
   2393       1.0831283e+00       1.1540518e+00       3.6470570e-03
   2394       1.0833689e+00       1.1540222e+00       3.6456531e-03
   2395       1.0836011e+00       1.1539928e+00       3.6442495e-03
   2396       1.0838265e+00       1.1539635e+00       3.6428462e-03
   2397       1.0840470e+00       1.1539344e+00       3.6414432e-03
   2398       1.0842642e+00       1.1539053e+00       3.6400406e-03
   2399       1.0844796e+00       1.1538764e+00       3.6386383e-03
   2400       1.0846944e+00       1.1538476e+00       3.6372364e-03
   2401       1.0849098e+00       1.1538188e+00       3.6358348e-03
   2402       1.0851273e+00       1.1537902e+00       3.6344336e-03
   2403       1.0853484e+00       1.1537618e+00       3.6330327e-03
   2404       1.0855744e+00       1.1537334e+00       3.6316322e-03
   2405       1.0858064e+00       1.1537052e+00       3.6302320e-03
   2406       1.0860452e+00       1.1536770e+00       3.6288321e-03
   2407       1.0862922e+00       1.1536490e+00       3.6274325e-03
   2408       1.0865482e+00       1.1536212e+00       3.6260331e-03
   2409       1.0868139e+00       1.1535934e+00       3.6246339e-03
   2410       1.0870902e+00       1.1535658e+00       3.6232350e-03
   2411       1.0873779e+00       1.1535384e+00       3.6218362e-03
   2412       1.0876776e+00       1.1535111e+00       3.6204375e-03
   2413       1.0879897e+00       1.1534839e+00       3.6190390e-03
   2414       1.0883147e+00       1.1534569e+00       3.6176405e-03
   2415       1.0886523e+00       1.1534301e+00       3.6162420e-03
   2416       1.0890024e+00       1.1534034e+00       3.6148435e-03
   2417       1.0893651e+00       1.1533769e+00       3.6134450e-03
   2418       1.0897405e+00       1.1533506e+00       3.6120465e-03
   2419       1.0901283e+00       1.1533245e+00       3.6106478e-03
   2420       1.0905282e+00       1.1532985e+00       3.6092491e-03
   2421       1.0909400e+00       1.1532728e+00       3.6078502e-03
   2422       1.0913636e+00       1.1532472e+00       3.6064511e-03
   2423       1.0917981e+00       1.1532219e+00       3.6050519e-03
   2424       1.0922440e+00       1.1531967e+00       3.6036524e-03
   2425       1.0927008e+00       1.1531718e+00       3.6022527e-03
   2426       1.0931681e+00       1.1531470e+00       3.6008528e-03
   2427       1.0936455e+00       1.1531225e+00       3.5994525e-03
   2428       1.0941323e+00       1.1530982e+00       3.5980521e-03
   2429       1.0946274e+00       1.1530741e+00       3.5966513e-03
   2430       1.0951303e+00       1.1530503e+00       3.5952502e-03
   2431       1.0956406e+00       1.1530267e+00       3.5938489e-03
   2432       1.0961578e+00       1.1530033e+00       3.5924472e-03
   2433       1.0966812e+00       1.1529801e+00       3.5910453e-03
   2434       1.0972105e+00       1.1529572e+00       3.5896430e-03
   2435       1.0977453e+00       1.1529346e+00       3.5882404e-03
   2436       1.0982848e+00       1.1529121e+00       3.5868375e-03
   2437       1.0988286e+00       1.1528899e+00       3.5854344e-03
   2438       1.0993764e+00       1.1528680e+00       3.5840309e-03
   2439       1.0999280e+00       1.1528463e+00       3.5826272e-03
   2440       1.1004833e+00       1.1528248e+00       3.5812232e-03
   2441       1.1010414e+00       1.1528036e+00       3.5798189e-03
   2442       1.1016021e+00       1.1527826e+00       3.5784143e-03
   2443       1.1021649e+00       1.1527619e+00       3.5770096e-03
   2444       1.1027292e+00       1.1527414e+00       3.5756045e-03
   2445       1.1032953e+00       1.1527212e+00       3.5741993e-03
   2446       1.1038632e+00       1.1527012e+00       3.5727939e-03
   2447       1.1044326e+00       1.1526815e+00       3.5713883e-03
   2448       1.1050030e+00       1.1526620e+00       3.5699825e-03
   2449       1.1055742e+00       1.1526428e+00       3.5685765e-03
   2450       1.1061464e+00       1.1526238e+00       3.5671704e-03
   2451       1.1067197e+00       1.1526051e+00       3.5657642e-03
   2452       1.1072935e+00       1.1525866e+00       3.5643579e-03
   2453       1.1078678e+00       1.1525684e+00       3.5629514e-03
   2454       1.1084423e+00       1.1525504e+00       3.5615449e-03
   2455       1.1090169e+00       1.1525327e+00       3.5601383e-03
   2456       1.1095919e+00       1.1525152e+00       3.5587317e-03
   2457       1.1101676e+00       1.1524980e+00       3.5573250e-03
   2458       1.1107441e+00       1.1524810e+00       3.5559183e-03
   2459       1.1113210e+00       1.1524642e+00       3.5545116e-03
   2460       1.1118981e+00       1.1524477e+00       3.5531050e-03
   2461       1.1124754e+00       1.1524315e+00       3.5516983e-03
   2462       1.1130529e+00       1.1524155e+00       3.5502917e-03
   2463       1.1136306e+00       1.1523998e+00       3.5488852e-03
   2464       1.1142087e+00       1.1523843e+00       3.5474788e-03
   2465       1.1147870e+00       1.1523690e+00       3.5460724e-03
   2466       1.1153658e+00       1.1523540e+00       3.5446662e-03
   2467       1.1159453e+00       1.1523392e+00       3.5432601e-03
   2468       1.1165252e+00       1.1523247e+00       3.5418541e-03
   2469       1.1171058e+00       1.1523105e+00       3.5404483e-03
   2470       1.1176868e+00       1.1522965e+00       3.5390427e-03
   2471       1.1182680e+00       1.1522827e+00       3.5376372e-03
   2472       1.1188494e+00       1.1522692e+00       3.5362320e-03
   2473       1.1194307e+00       1.1522559e+00       3.5348270e-03
   2474       1.1200115e+00       1.1522428e+00       3.5334222e-03
   2475       1.1205919e+00       1.1522301e+00       3.5320177e-03
   2476       1.1211720e+00       1.1522175e+00       3.5306135e-03
   2477       1.1217516e+00       1.1522052e+00       3.5292096e-03
   2478       1.1223299e+00       1.1521932e+00       3.5278059e-03
   2479       1.1229062e+00       1.1521813e+00       3.5264026e-03
   2480       1.1234804e+00       1.1521698e+00       3.5249997e-03
   2481       1.1240523e+00       1.1521584e+00       3.5235971e-03
   2482       1.1246217e+00       1.1521473e+00       3.5221949e-03
   2483       1.1251875e+00       1.1521365e+00       3.5207931e-03
   2484       1.1257493e+00       1.1521259e+00       3.5193918e-03
   2485       1.1263065e+00       1.1521155e+00       3.5179908e-03
   2486       1.1268592e+00       1.1521053e+00       3.5165904e-03
   2487       1.1274068e+00       1.1520954e+00       3.5151904e-03
   2488       1.1279483e+00       1.1520857e+00       3.5137910e-03
   2489       1.1284833e+00       1.1520762e+00       3.5123920e-03
   2490       1.1290114e+00       1.1520669e+00       3.5109937e-03
   2491       1.1295318e+00       1.1520579e+00       3.5095958e-03
   2492       1.1300437e+00       1.1520491e+00       3.5081986e-03
   2493       1.1305467e+00       1.1520404e+00       3.5068020e-03
   2494       1.1310399e+00       1.1520320e+00       3.5054060e-03
   2495       1.1315229e+00       1.1520238e+00       3.5040107e-03
   2496       1.1319955e+00       1.1520158e+00       3.5026160e-03
   2497       1.1324570e+00       1.1520079e+00       3.5012220e-03
   2498       1.1329066e+00       1.1520003e+00       3.4998288e-03
   2499       1.1333432e+00       1.1519928e+00       3.4984362e-03
   2500       1.1337658e+00       1.1519855e+00       3.4970445e-03
   2501       1.1341739e+00       1.1519784e+00       3.4956535e-03
   2502       1.1345673e+00       1.1519714e+00       3.4942632e-03
   2503       1.1349454e+00       1.1519646e+00       3.4928738e-03
   2504       1.1353075e+00       1.1519580e+00       3.4914853e-03
   2505       1.1356530e+00       1.1519515e+00       3.4900975e-03
   2506       1.1359814e+00       1.1519451e+00       3.4887106e-03
   2507       1.1362920e+00       1.1519389e+00       3.4873246e-03
   2508       1.1365844e+00       1.1519327e+00       3.4859395e-03
   2509       1.1368578e+00       1.1519267e+00       3.4845553e-03
   2510       1.1371117e+00       1.1519208e+00       3.4831721e-03
   2511       1.1373459e+00       1.1519150e+00       3.4817897e-03
   2512       1.1375599e+00       1.1519093e+00       3.4804084e-03
   2513       1.1377533e+00       1.1519037e+00       3.4790280e-03
   2514       1.1379261e+00       1.1518981e+00       3.4776485e-03
   2515       1.1380778e+00       1.1518926e+00       3.4762701e-03
   2516       1.1382081e+00       1.1518872e+00       3.4748927e-03
   2517       1.1383168e+00       1.1518818e+00       3.4735163e-03
   2518       1.1384040e+00       1.1518764e+00       3.4721410e-03
   2519       1.1384699e+00       1.1518711e+00       3.4707667e-03
   2520       1.1385144e+00       1.1518658e+00       3.4693934e-03
   2521       1.1385376e+00       1.1518605e+00       3.4680213e-03
   2522       1.1385393e+00       1.1518552e+00       3.4666502e-03
   2523       1.1385196e+00       1.1518500e+00       3.4652802e-03
   2524       1.1384786e+00       1.1518447e+00       3.4639113e-03
   2525       1.1384162e+00       1.1518393e+00       3.4625435e-03
   2526       1.1383327e+00       1.1518340e+00       3.4611769e-03
   2527       1.1382286e+00       1.1518286e+00       3.4598114e-03
   2528       1.1381042e+00       1.1518232e+00       3.4584471e-03
   2529       1.1379602e+00       1.1518177e+00       3.4570839e-03
   2530       1.1377963e+00       1.1518122e+00       3.4557219e-03
   2531       1.1376127e+00       1.1518066e+00       3.4543611e-03
   2532       1.1374098e+00       1.1518009e+00       3.4530015e-03
   2533       1.1371882e+00       1.1517951e+00       3.4516431e-03
   2534       1.1369484e+00       1.1517892e+00       3.4502860e-03
   2535       1.1366911e+00       1.1517833e+00       3.4489300e-03
   2536       1.1364170e+00       1.1517772e+00       3.4475754e-03
   2537       1.1361263e+00       1.1517711e+00       3.4462220e-03
   2538       1.1358193e+00       1.1517648e+00       3.4448699e-03
   2539       1.1354969e+00       1.1517584e+00       3.4435190e-03
   2540       1.1351596e+00       1.1517518e+00       3.4421695e-03
   2541       1.1348080e+00       1.1517452e+00       3.4408213e-03
   2542       1.1344432e+00       1.1517384e+00       3.4394745e-03
   2543       1.1340658e+00       1.1517314e+00       3.4381290e-03
   2544       1.1336764e+00       1.1517243e+00       3.4367848e-03
   2545       1.1332762e+00       1.1517171e+00       3.4354421e-03
   2546       1.1328660e+00       1.1517097e+00       3.4341007e-03
   2547       1.1324463e+00       1.1517021e+00       3.4327607e-03
   2548       1.1320178e+00       1.1516944e+00       3.4314222e-03
   2549       1.1315813e+00       1.1516865e+00       3.4300851e-03
   2550       1.1311377e+00       1.1516784e+00       3.4287494e-03
   2551       1.1306879e+00       1.1516702e+00       3.4274152e-03
   2552       1.1302330e+00       1.1516618e+00       3.4260825e-03
   2553       1.1297736e+00       1.1516532e+00       3.4247512e-03
   2554       1.1293106e+00       1.1516445e+00       3.4234214e-03
   2555       1.1288446e+00       1.1516355e+00       3.4220932e-03
   2556       1.1283763e+00       1.1516264e+00       3.4207664e-03
   2557       1.1279072e+00       1.1516172e+00       3.4194412e-03
   2558       1.1274384e+00       1.1516077e+00       3.4181175e-03
   2559       1.1269711e+00       1.1515981e+00       3.4167953e-03
   2560       1.1265059e+00       1.1515883e+00       3.4154747e-03
   2561       1.1260439e+00       1.1515783e+00       3.4141556e-03
   2562       1.1255861e+00       1.1515682e+00       3.4128381e-03
   2563       1.1251332e+00       1.1515579e+00       3.4115221e-03
   2564       1.1246856e+00       1.1515474e+00       3.4102076e-03
   2565       1.1242443e+00       1.1515367e+00       3.4088947e-03
   2566       1.1238102e+00       1.1515259e+00       3.4075834e-03
   2567       1.1233843e+00       1.1515150e+00       3.4062736e-03
   2568       1.1229674e+00       1.1515038e+00       3.4049653e-03
   2569       1.1225610e+00       1.1514926e+00       3.4036585e-03
   2570       1.1221660e+00       1.1514812e+00       3.4023532e-03
   2571       1.1217832e+00       1.1514696e+00       3.4010495e-03
   2572       1.1214137e+00       1.1514579e+00       3.3997472e-03
   2573       1.1210585e+00       1.1514461e+00       3.3984465e-03
   2574       1.1207182e+00       1.1514342e+00       3.3971471e-03
   2575       1.1203934e+00       1.1514221e+00       3.3958492e-03
   2576       1.1200846e+00       1.1514100e+00       3.3945528e-03
   2577       1.1197928e+00       1.1513977e+00       3.3932577e-03
   2578       1.1195189e+00       1.1513853e+00       3.3919640e-03
   2579       1.1192632e+00       1.1513729e+00       3.3906716e-03
   2580       1.1190265e+00       1.1513603e+00       3.3893806e-03
   2581       1.1188096e+00       1.1513477e+00       3.3880908e-03
   2582       1.1186129e+00       1.1513350e+00       3.3868024e-03
   2583       1.1184366e+00       1.1513223e+00       3.3855151e-03
   2584       1.1182816e+00       1.1513095e+00       3.3842291e-03
   2585       1.1181487e+00       1.1512967e+00       3.3829442e-03
   2586       1.1180381e+00       1.1512838e+00       3.3816605e-03
   2587       1.1179498e+00       1.1512709e+00       3.3803779e-03
   2588       1.1178851e+00       1.1512580e+00       3.3790963e-03
   2589       1.1178443e+00       1.1512451e+00       3.3778158e-03
   2590       1.1178271e+00       1.1512322e+00       3.3765362e-03
   2591       1.1178331e+00       1.1512193e+00       3.3752577e-03
   2592       1.1178622e+00       1.1512065e+00       3.3739800e-03
   2593       1.1179147e+00       1.1511936e+00       3.3727033e-03
   2594       1.1179907e+00       1.1511808e+00       3.3714274e-03
   2595       1.1180904e+00       1.1511681e+00       3.3701523e-03
   2596       1.1182135e+00       1.1511554e+00       3.3688780e-03
   2597       1.1183588e+00       1.1511428e+00       3.3676044e-03
   2598       1.1185262e+00       1.1511302e+00       3.3663316e-03
   2599       1.1187153e+00       1.1511177e+00       3.3650595e-03
   2600       1.1189255e+00       1.1511054e+00       3.3637880e-03
   2601       1.1191560e+00       1.1510931e+00       3.3625171e-03
   2602       1.1194064e+00       1.1510809e+00       3.3612469e-03
   2603       1.1196760e+00       1.1510688e+00       3.3599773e-03
   2604       1.1199643e+00       1.1510569e+00       3.3587082e-03
   2605       1.1202702e+00       1.1510451e+00       3.3574396e-03
   2606       1.1205926e+00       1.1510334e+00       3.3561716e-03
   2607       1.1209306e+00       1.1510218e+00       3.3549041e-03
   2608       1.1212828e+00       1.1510104e+00       3.3536371e-03
   2609       1.1216478e+00       1.1509992e+00       3.3523706e-03
   2610       1.1220249e+00       1.1509881e+00       3.3511045e-03
   2611       1.1224127e+00       1.1509771e+00       3.3498389e-03
   2612       1.1228101e+00       1.1509663e+00       3.3485738e-03
   2613       1.1232158e+00       1.1509557e+00       3.3473092e-03
   2614       1.1236283e+00       1.1509453e+00       3.3460450e-03
   2615       1.1240460e+00       1.1509350e+00       3.3447812e-03
   2616       1.1244676e+00       1.1509249e+00       3.3435179e-03
