#BLOCK:           ACTUAL_T:              T_AVE:              ERROR:
   2923       8.4652385e-01       8.0319422e-01       2.1318209e-03
   2924       8.4474942e-01       8.0320843e-01       2.1311392e-03
   2925       8.4289037e-01       8.0322200e-01       2.1304538e-03
   2926       8.4095033e-01       8.0323489e-01       2.1297647e-03
   2927       8.3893329e-01       8.0324709e-01       2.1290720e-03
   2928       8.3684281e-01       8.0325856e-01       2.1283758e-03
   2929       8.3468238e-01       8.0326929e-01       2.1276762e-03
   2930       8.3245612e-01       8.0327925e-01       2.1269733e-03
   2931       8.3016885e-01       8.0328843e-01       2.1262674e-03
   2932       8.2782442e-01       8.0329679e-01       2.1255587e-03
   2933       8.2542687e-01       8.0330434e-01       2.1248474e-03
   2934       8.2298072e-01       8.0331105e-01       2.1241338e-03
   2935       8.2049027e-01       8.0331690e-01       2.1234181e-03
   2936       8.1796009e-01       8.0332189e-01       2.1227007e-03
   2937       8.1539456e-01       8.0332600e-01       2.1219819e-03
   2938       8.1279828e-01       8.0332922e-01       2.1212621e-03
   2939       8.1017574e-01       8.0333155e-01       2.1205417e-03
   2940       8.0753132e-01       8.0333298e-01       2.1198209e-03
   2941       8.0487070e-01       8.0333350e-01       2.1191002e-03
   2942       8.0219939e-01       8.0333312e-01       2.1183799e-03
   2943       7.9952172e-01       8.0333182e-01       2.1176605e-03
   2944       7.9684205e-01       8.0332962e-01       2.1169423e-03
   2945       7.9416478e-01       8.0332651e-01       2.1162258e-03
   2946       7.9149564e-01       8.0332249e-01       2.1155113e-03
   2947       7.8883916e-01       8.0331757e-01       2.1147991e-03
   2948       7.8619929e-01       8.0331177e-01       2.1140897e-03
   2949       7.8358139e-01       8.0330508e-01       2.1133834e-03
   2950       7.8099045e-01       8.0329751e-01       2.1126806e-03
   2951       7.7843105e-01       8.0328909e-01       2.1119814e-03
   2952       7.7590753e-01       8.0327981e-01       2.1112864e-03
   2953       7.7342463e-01       8.0326970e-01       2.1105956e-03
   2954       7.7098767e-01       8.0325877e-01       2.1099094e-03
   2955       7.6860105e-01       8.0324704e-01       2.1092280e-03
   2956       7.6626879e-01       8.0323453e-01       2.1085516e-03
   2957       7.6399638e-01       8.0322127e-01       2.1078802e-03
   2958       7.6178808e-01       8.0320726e-01       2.1072142e-03
   2959       7.5964704e-01       8.0319254e-01       2.1065535e-03
   2960       7.5757805e-01       8.0317713e-01       2.1058981e-03
   2961       7.5558599e-01       8.0316105e-01       2.1052483e-03
   2962       7.5367475e-01       8.0314435e-01       2.1046038e-03
   2963       7.5184793e-01       8.0312703e-01       2.1039647e-03
   2964       7.5010941e-01       8.0310915e-01       2.1033309e-03
   2965       7.4846236e-01       8.0309072e-01       2.1027023e-03
   2966       7.4691008e-01       8.0307178e-01       2.1020787e-03
   2967       7.4545613e-01       8.0305236e-01       2.1014599e-03
   2968       7.4410337e-01       8.0303249e-01       2.1008457e-03
   2969       7.4285497e-01       8.0301223e-01       2.1002359e-03
   2970       7.4171402e-01       8.0299159e-01       2.0996301e-03
   2971       7.4068354e-01       8.0297061e-01       2.0990281e-03
   2972       7.3976557e-01       8.0294935e-01       2.0984296e-03
   2973       7.3896245e-01       8.0292783e-01       2.0978341e-03
   2974       7.3827647e-01       8.0290609e-01       2.0972414e-03
   2975       7.3770876e-01       8.0288417e-01       2.0966509e-03
   2976       7.3726070e-01       8.0286212e-01       2.0960624e-03
   2977       7.3693307e-01       8.0283997e-01       2.0954753e-03
   2978       7.3672801e-01       8.0281777e-01       2.0948892e-03
   2979       7.3664661e-01       8.0279556e-01       2.0943038e-03
   2980       7.3668838e-01       8.0277338e-01       2.0937185e-03
   2981       7.3685307e-01       8.0275126e-01       2.0931329e-03
   2982       7.3714044e-01       8.0272926e-01       2.0925466e-03
   2983       7.3755015e-01       8.0270741e-01       2.0919592e-03
   2984       7.3808139e-01       8.0268575e-01       2.0913702e-03
   2985       7.3873333e-01       8.0266433e-01       2.0907793e-03
   2986       7.3950436e-01       8.0264318e-01       2.0901861e-03
   2987       7.4039294e-01       8.0262234e-01       2.0895903e-03
   2988       7.4139766e-01       8.0260185e-01       2.0889914e-03
   2989       7.4251629e-01       8.0258175e-01       2.0883892e-03
   2990       7.4374567e-01       8.0256207e-01       2.0877835e-03
   2991       7.4508276e-01       8.0254285e-01       2.0871739e-03
   2992       7.4652464e-01       8.0252413e-01       2.0865603e-03
   2993       7.4806827e-01       8.0250593e-01       2.0859424e-03
   2994       7.4970990e-01       8.0248830e-01       2.0853203e-03
   2995       7.5144580e-01       8.0247126e-01       2.0846936e-03
   2996       7.5327241e-01       8.0245484e-01       2.0840625e-03
   2997       7.5518556e-01       8.0243906e-01       2.0834268e-03
   2998       7.5718050e-01       8.0242397e-01       2.0827866e-03
   2999       7.5925220e-01       8.0240957e-01       2.0821418e-03
   3000       7.6139589e-01       8.0239590e-01       2.0814926e-03
   3001       7.6360762e-01       8.0238298e-01       2.0808392e-03
   3002       7.6588182e-01       8.0237082e-01       2.0801815e-03
   3003       7.6821250e-01       8.0235944e-01       2.0795199e-03
   3004       7.7059524e-01       8.0234887e-01       2.0788546e-03
   3005       7.7302386e-01       8.0233911e-01       2.0781857e-03
   3006       7.7549180e-01       8.0233018e-01       2.0775135e-03
   3007       7.7799504e-01       8.0232208e-01       2.0768384e-03
   3008       7.8052791e-01       8.0231484e-01       2.0761606e-03
   3009       7.8308317e-01       8.0230845e-01       2.0754804e-03
   3010       7.8565526e-01       8.0230292e-01       2.0747983e-03
   3011       7.8823821e-01       8.0229824e-01       2.0741145e-03
   3012       7.9082602e-01       8.0229444e-01       2.0734294e-03
   3013       7.9341330e-01       8.0229149e-01       2.0727433e-03
   3014       7.9599424e-01       8.0228940e-01       2.0720566e-03
   3015       7.9856404e-01       8.0228816e-01       2.0713698e-03
   3016       8.0111721e-01       8.0228777e-01       2.0706830e-03
   3017       8.0364796e-01       8.0228823e-01       2.0699967e-03
   3018       8.0615142e-01       8.0228951e-01       2.0693112e-03
   3019       8.0862193e-01       8.0229160e-01       2.0686269e-03
   3020       8.1105410e-01       8.0229450e-01       2.0679439e-03
   3021       8.1344290e-01       8.0229819e-01       2.0672627e-03
   3022       8.1578379e-01       8.0230266e-01       2.0665834e-03
   3023       8.1807224e-01       8.0230787e-01       2.0659064e-03
   3024       8.2030454e-01       8.0231382e-01       2.0652318e-03
   3025       8.2247677e-01       8.0232049e-01       2.0645598e-03
   3026       8.2458433e-01       8.0232785e-01       2.0638907e-03
   3027       8.2662332e-01       8.0233587e-01       2.0632245e-03
   3028       8.2859060e-01       8.0234454e-01       2.0625613e-03
   3029       8.3048433e-01       8.0235383e-01       2.0619013e-03
   3030       8.3230144e-01       8.0236372e-01       2.0612445e-03
   3031       8.3403848e-01       8.0237417e-01       2.0605909e-03
   3032       8.3569271e-01       8.0238516e-01       2.0599406e-03
   3033       8.3726129e-01       8.0239666e-01       2.0592935e-03
   3034       8.3874204e-01       8.0240864e-01       2.0586496e-03
   3035       8.4013300e-01       8.0242107e-01       2.0580088e-03
   3036       8.4143262e-01       8.0243392e-01       2.0573711e-03
   3037       8.4264066e-01       8.0244715e-01       2.0567362e-03
   3038       8.4375630e-01       8.0246075e-01       2.0561042e-03
   3039       8.4477854e-01       8.0247468e-01       2.0554748e-03
   3040       8.4570773e-01       8.0248890e-01       2.0548478e-03
   3041       8.4654362e-01       8.0250339e-01       2.0542232e-03
   3042       8.4728617e-01       8.0251811e-01       2.0536006e-03
   3043       8.4793534e-01       8.0253303e-01       2.0529800e-03
   3044       8.4849180e-01       8.0254813e-01       2.0523611e-03
   3045       8.4895656e-01       8.0256337e-01       2.0517437e-03
   3046       8.4932947e-01       8.0257872e-01       2.0511275e-03
   3047       8.4961151e-01       8.0259416e-01       2.0505124e-03
   3048       8.4980496e-01       8.0260965e-01       2.0498982e-03
   3049       8.4991191e-01       8.0262516e-01       2.0492846e-03
   3050       8.4993456e-01       8.0264067e-01       2.0486714e-03
   3051       8.4987477e-01       8.0265616e-01       2.0480584e-03
   3052       8.4973400e-01       8.0267158e-01       2.0474454e-03
   3053       8.4951446e-01       8.0268692e-01       2.0468323e-03
   3054       8.4921872e-01       8.0270216e-01       2.0462188e-03
   3055       8.4884986e-01       8.0271727e-01       2.0456048e-03
   3056       8.4841138e-01       8.0273222e-01       2.0449900e-03
   3057       8.4790655e-01       8.0274700e-01       2.0443745e-03
   3058       8.4733868e-01       8.0276158e-01       2.0437579e-03
   3059       8.4671104e-01       8.0277595e-01       2.0431403e-03
   3060       8.4602765e-01       8.0279008e-01       2.0425215e-03
   3061       8.4529243e-01       8.0280396e-01       2.0419014e-03
   3062       8.4450928e-01       8.0281759e-01       2.0412800e-03
   3063       8.4368346e-01       8.0283093e-01       2.0406572e-03
   3064       8.4281914e-01       8.0284398e-01       2.0400329e-03
   3065       8.4191929e-01       8.0285673e-01       2.0394072e-03
   3066       8.4098735e-01       8.0286916e-01       2.0387799e-03
   3067       8.4002762e-01       8.0288128e-01       2.0381512e-03
   3068       8.3904496e-01       8.0289307e-01       2.0375209e-03
   3069       8.3804320e-01       8.0290452e-01       2.0368892e-03
   3070       8.3702580e-01       8.0291563e-01       2.0362560e-03
   3071       8.3599708e-01       8.0292641e-01       2.0356215e-03
   3072       8.3496139e-01       8.0293683e-01       2.0349856e-03
   3073       8.3392355e-01       8.0294692e-01       2.0343483e-03
   3074       8.3288770e-01       8.0295666e-01       2.0337098e-03
   3075       8.3185692e-01       8.0296606e-01       2.0330702e-03
   3076       8.3083484e-01       8.0297512e-01       2.0324294e-03
   3077       8.2982503e-01       8.0298384e-01       2.0317876e-03
   3078       8.2883060e-01       8.0299224e-01       2.0311449e-03
   3079       8.2785537e-01       8.0300031e-01       2.0305013e-03
   3080       8.2690241e-01       8.0300808e-01       2.0298568e-03
   3081       8.2597479e-01       8.0301553e-01       2.0292117e-03
   3082       8.2507553e-01       8.0302269e-01       2.0285659e-03
   3083       8.2420631e-01       8.0302956e-01       2.0279196e-03
   3084       8.2336938e-01       8.0303615e-01       2.0272727e-03
   3085       8.2256732e-01       8.0304248e-01       2.0266255e-03
   3086       8.2180290e-01       8.0304856e-01       2.0259779e-03
   3087       8.2107757e-01       8.0305440e-01       2.0253300e-03
   3088       8.2039245e-01       8.0306002e-01       2.0246819e-03
   3089       8.1974956e-01       8.0306542e-01       2.0240337e-03
   3090       8.1915023e-01       8.0307063e-01       2.0233853e-03
   3091       8.1859528e-01       8.0307565e-01       2.0227370e-03
   3092       8.1808605e-01       8.0308050e-01       2.0220886e-03
   3093       8.1762354e-01       8.0308521e-01       2.0214403e-03
   3094       8.1720820e-01       8.0308977e-01       2.0207921e-03
   3095       8.1684073e-01       8.0309421e-01       2.0201441e-03
   3096       8.1652112e-01       8.0309855e-01       2.0194962e-03
   3097       8.1624923e-01       8.0310280e-01       2.0188486e-03
   3098       8.1602554e-01       8.0310697e-01       2.0182013e-03
   3099       8.1584992e-01       8.0311108e-01       2.0175542e-03
   3100       8.1572246e-01       8.0311515e-01       2.0169075e-03
   3101       8.1564330e-01       8.0311919e-01       2.0162611e-03
   3102       8.1561265e-01       8.0312322e-01       2.0156152e-03
   3103       8.1562981e-01       8.0312725e-01       2.0149696e-03
   3104       8.1569332e-01       8.0313129e-01       2.0143246e-03
   3105       8.1580346e-01       8.0313538e-01       2.0136799e-03
   3106       8.1596001e-01       8.0313950e-01       2.0130359e-03
   3107       8.1616164e-01       8.0314370e-01       2.0123923e-03
   3108       8.1640746e-01       8.0314796e-01       2.0117494e-03
   3109       8.1669737e-01       8.0315232e-01       2.0111070e-03
   3110       8.1703068e-01       8.0315678e-01       2.0104653e-03
   3111       8.1740620e-01       8.0316136e-01       2.0098243e-03
   3112       8.1782380e-01       8.0316608e-01       2.0091840e-03
   3113       8.1828279e-01       8.0317093e-01       2.0085444e-03
   3114       8.1878231e-01       8.0317595e-01       2.0079057e-03
   3115       8.1932187e-01       8.0318113e-01       2.0072678e-03
   3116       8.1990106e-01       8.0318649e-01       2.0066308e-03
   3117       8.2052013e-01       8.0319206e-01       2.0059947e-03
   3118       8.2117835e-01       8.0319782e-01       2.0053596e-03
   3119       8.2187403e-01       8.0320381e-01       2.0047256e-03
   3120       8.2260603e-01       8.0321003e-01       2.0040927e-03
   3121       8.2337551e-01       8.0321649e-01       2.0034610e-03
   3122       8.2418227e-01       8.0322321e-01       2.0028305e-03
   3123       8.2502383e-01       8.0323019e-01       2.0022014e-03
   3124       8.2589954e-01       8.0323744e-01       2.0015736e-03
   3125       8.2680889e-01       8.0324499e-01       2.0009473e-03
   3126       8.2775110e-01       8.0325283e-01       2.0003226e-03
   3127       8.2872647e-01       8.0326097e-01       1.9996995e-03
   3128       8.2973441e-01       8.0326944e-01       1.9990781e-03
   3129       8.3077280e-01       8.0327823e-01       1.9984585e-03
   3130       8.3184030e-01       8.0328735e-01       1.9978409e-03
   3131       8.3293702e-01       8.0329682e-01       1.9972253e-03
   3132       8.3406229e-01       8.0330664e-01       1.9966117e-03
   3133       8.3521439e-01       8.0331683e-01       1.9960004e-03
   3134       8.3639249e-01       8.0332738e-01       1.9953914e-03
   3135       8.3759500e-01       8.0333831e-01       1.9947849e-03
   3136       8.3882014e-01       8.0334963e-01       1.9941809e-03
   3137       8.4006676e-01       8.0336133e-01       1.9935795e-03
   3138       8.4133363e-01       8.0337343e-01       1.9929810e-03
   3139       8.4261954e-01       8.0338594e-01       1.9923853e-03
   3140       8.4392316e-01       8.0339885e-01       1.9917926e-03
   3141       8.4524299e-01       8.0341217e-01       1.9912030e-03
   3142       8.4657678e-01       8.0342591e-01       1.9906166e-03
   3143       8.4792238e-01       8.0344006e-01       1.9900336e-03
   3144       8.4927826e-01       8.0345464e-01       1.9894541e-03
   3145       8.5064243e-01       8.0346965e-01       1.9888781e-03
   3146       8.5201250e-01       8.0348508e-01       1.9883057e-03
   3147       8.5338668e-01       8.0350093e-01       1.9877372e-03
   3148       8.5476283e-01       8.0351722e-01       1.9871724e-03
   3149       8.5613876e-01       8.0353393e-01       1.9866116e-03
   3150       8.5751203e-01       8.0355106e-01       1.9860549e-03
   3151       8.5887987e-01       8.0356862e-01       1.9855022e-03
   3152       8.6024007e-01       8.0358660e-01       1.9849537e-03
   3153       8.6159165e-01       8.0360500e-01       1.9844094e-03
   3154       8.6293246e-01       8.0362381e-01       1.9838694e-03
   3155       8.6425935e-01       8.0364303e-01       1.9833337e-03
   3156       8.6557079e-01       8.0366265e-01       1.9828023e-03
   3157       8.6686424e-01       8.0368267e-01       1.9822753e-03
   3158       8.6813741e-01       8.0370308e-01       1.9817527e-03
   3159       8.6938895e-01       8.0372387e-01       1.9812344e-03
   3160       8.7061621e-01       8.0374504e-01       1.9807205e-03
   3161       8.7181699e-01       8.0376658e-01       1.9802110e-03
   3162       8.7298911e-01       8.0378847e-01       1.9797057e-03
   3163       8.7413019e-01       8.0381071e-01       1.9792047e-03
   3164       8.7523924e-01       8.0383328e-01       1.9787079e-03
   3165       8.7631475e-01       8.0385618e-01       1.9782153e-03
   3166       8.7735441e-01       8.0387940e-01       1.9777267e-03
   3167       8.7835616e-01       8.0390292e-01       1.9772420e-03
   3168       8.7931815e-01       8.0392672e-01       1.9767612e-03
   3169       8.8023952e-01       8.0395080e-01       1.9762840e-03
   3170       8.8111908e-01       8.0397514e-01       1.9758105e-03
   3171       8.8195585e-01       8.0399974e-01       1.9753405e-03
   3172       8.8274889e-01       8.0402456e-01       1.9748737e-03
   3173       8.8349642e-01       8.0404961e-01       1.9744102e-03
   3174       8.8419727e-01       8.0407486e-01       1.9739496e-03
   3175       8.8485060e-01       8.0410030e-01       1.9734918e-03
   3176       8.8545804e-01       8.0412592e-01       1.9730367e-03
   3177       8.8601895e-01       8.0415170e-01       1.9725840e-03
   3178       8.8653009e-01       8.0417762e-01       1.9721336e-03
   3179       8.8699103e-01       8.0420367e-01       1.9716853e-03
   3180       8.8740143e-01       8.0422983e-01       1.9712388e-03
   3181       8.8776135e-01       8.0425609e-01       1.9707940e-03
   3182       8.8807039e-01       8.0428243e-01       1.9703507e-03
   3183       8.8832890e-01       8.0430883e-01       1.9699086e-03
   3184       8.8853763e-01       8.0433529e-01       1.9694675e-03
   3185       8.8869505e-01       8.0436177e-01       1.9690273e-03
   3186       8.8880083e-01       8.0438828e-01       1.9685876e-03
   3187       8.8885607e-01       8.0441478e-01       1.9681483e-03
   3188       8.8886086e-01       8.0444127e-01       1.9677092e-03
   3189       8.8881466e-01       8.0446773e-01       1.9672700e-03
   3190       8.8871804e-01       8.0449414e-01       1.9668306e-03
   3191       8.8857129e-01       8.0452049e-01       1.9663907e-03
   3192       8.8837395e-01       8.0454676e-01       1.9659501e-03
   3193       8.8812608e-01       8.0457293e-01       1.9655087e-03
   3194       8.8782842e-01       8.0459900e-01       1.9650661e-03
   3195       8.8748168e-01       8.0462494e-01       1.9646223e-03
   3196       8.8708640e-01       8.0465074e-01       1.9641770e-03
   3197       8.8664332e-01       8.0467639e-01       1.9637301e-03
   3198       8.8615257e-01       8.0470187e-01       1.9632813e-03
   3199       8.8561505e-01       8.0472716e-01       1.9628305e-03
   3200       8.8503146e-01       8.0475225e-01       1.9623775e-03
   3201       8.8440169e-01       8.0477714e-01       1.9619222e-03
   3202       8.8372636e-01       8.0480179e-01       1.9614644e-03
   3203       8.8300668e-01       8.0482621e-01       1.9610040e-03
   3204       8.8224354e-01       8.0485037e-01       1.9605408e-03
   3205       8.8143794e-01       8.0487427e-01       1.9600747e-03
   3206       8.8059011e-01       8.0489788e-01       1.9596056e-03
   3207       8.7970035e-01       8.0492121e-01       1.9591334e-03
   3208       8.7877024e-01       8.0494423e-01       1.9586579e-03
   3209       8.7780025e-01       8.0496693e-01       1.9581792e-03
   3210       8.7679011e-01       8.0498931e-01       1.9576970e-03
   3211       8.7574080e-01       8.0501134e-01       1.9572113e-03
   3212       8.7465328e-01       8.0503302e-01       1.9567220e-03
   3213       8.7352726e-01       8.0505434e-01       1.9562291e-03
   3214       8.7236336e-01       8.0507528e-01       1.9557326e-03
   3215       8.7116286e-01       8.0509584e-01       1.9552323e-03
   3216       8.6992615e-01       8.0511600e-01       1.9547282e-03
   3217       8.6865335e-01       8.0513575e-01       1.9542204e-03
   3218       8.6734545e-01       8.0515508e-01       1.9537087e-03
   3219       8.6600272e-01       8.0517398e-01       1.9531932e-03
   3220       8.6462509e-01       8.0519245e-01       1.9526739e-03
   3221       8.6321296e-01       8.0521046e-01       1.9521508e-03
   3222       8.6176631e-01       8.0522801e-01       1.9516238e-03
   3223       8.6028636e-01       8.0524510e-01       1.9510930e-03
   3224       8.5877384e-01       8.0526170e-01       1.9505585e-03
   3225       8.5722823e-01       8.0527781e-01       1.9500202e-03
   3226       8.5565070e-01       8.0529343e-01       1.9494783e-03
   3227       8.5404192e-01       8.0530853e-01       1.9489327e-03
   3228       8.5240151e-01       8.0532312e-01       1.9483835e-03
   3229       8.5073067e-01       8.0533719e-01       1.9478309e-03
   3230       8.4902999e-01       8.0535071e-01       1.9472748e-03
   3231       8.4729918e-01       8.0536370e-01       1.9467154e-03
   3232       8.4553839e-01       8.0537613e-01       1.9461528e-03
   3233       8.4374797e-01       8.0538799e-01       1.9455870e-03
   3234       8.4192857e-01       8.0539929e-01       1.9450182e-03
   3235       8.4008082e-01       8.0541001e-01       1.9444465e-03
   3236       8.3820523e-01       8.0542015e-01       1.9438720e-03
   3237       8.3630280e-01       8.0542969e-01       1.9432949e-03
   3238       8.3437384e-01       8.0543863e-01       1.9427153e-03
   3239       8.3241854e-01       8.0544696e-01       1.9421334e-03
   3240       8.3043859e-01       8.0545467e-01       1.9415493e-03
   3241       8.2843532e-01       8.0546176e-01       1.9409632e-03
   3242       8.2640856e-01       8.0546822e-01       1.9403752e-03
   3243       8.2435894e-01       8.0547405e-01       1.9397856e-03
   3244       8.2228779e-01       8.0547923e-01       1.9391946e-03
   3245       8.2019597e-01       8.0548377e-01       1.9386023e-03
   3246       8.1808435e-01       8.0548765e-01       1.9380090e-03
   3247       8.1595446e-01       8.0549087e-01       1.9374148e-03
   3248       8.1380733e-01       8.0549343e-01       1.9368200e-03
   3249       8.1164338e-01       8.0549533e-01       1.9362248e-03
   3250       8.0946421e-01       8.0549655e-01       1.9356294e-03
   3251       8.0727178e-01       8.0549709e-01       1.9350341e-03
   3252       8.0506710e-01       8.0549696e-01       1.9344391e-03
   3253       8.0285121e-01       8.0549615e-01       1.9338446e-03
   3254       8.0062592e-01       8.0549465e-01       1.9332509e-03
   3255       7.9839303e-01       8.0549247e-01       1.9326582e-03
   3256       7.9615474e-01       8.0548960e-01       1.9320667e-03
   3257       7.9391326e-01       8.0548605e-01       1.9314768e-03
   3258       7.9166962e-01       8.0548181e-01       1.9308886e-03
   3259       7.8942512e-01       8.0547688e-01       1.9303024e-03
   3260       7.8718174e-01       8.0547127e-01       1.9297184e-03
   3261       7.8494055e-01       8.0546497e-01       1.9291370e-03
   3262       7.8270349e-01       8.0545799e-01       1.9285582e-03
   3263       7.8047247e-01       8.0545034e-01       1.9279823e-03
   3264       7.7824959e-01       8.0544200e-01       1.9274097e-03
   3265       7.7603732e-01       8.0543300e-01       1.9268404e-03
   3266       7.7383691e-01       8.0542332e-01       1.9262747e-03
   3267       7.7164982e-01       8.0541298e-01       1.9257128e-03
   3268       7.6947818e-01       8.0540199e-01       1.9251550e-03
   3269       7.6732463e-01       8.0539034e-01       1.9246013e-03
   3270       7.6519169e-01       8.0537805e-01       1.9240520e-03
   3271       7.6308097e-01       8.0536512e-01       1.9235072e-03
   3272       7.6099369e-01       8.0535156e-01       1.9229672e-03
   3273       7.5893146e-01       8.0533737e-01       1.9224319e-03
   3274       7.5689597e-01       8.0532258e-01       1.9219017e-03
   3275       7.5488916e-01       8.0530718e-01       1.9213765e-03
   3276       7.5291320e-01       8.0529118e-01       1.9208566e-03
   3277       7.5096905e-01       8.0527461e-01       1.9203420e-03
   3278       7.4905777e-01       8.0525746e-01       1.9198327e-03
   3279       7.4718089e-01       8.0523975e-01       1.9193289e-03
   3280       7.4534013e-01       8.0522148e-01       1.9188306e-03
   3281       7.4353734e-01       8.0520268e-01       1.9183379e-03
   3282       7.4177358e-01       8.0518336e-01       1.9178508e-03
   3283       7.4004964e-01       8.0516352e-01       1.9173692e-03
   3284       7.3836674e-01       8.0514318e-01       1.9168932e-03
   3285       7.3672665e-01       8.0512235e-01       1.9164228e-03
   3286       7.3513097e-01       8.0510105e-01       1.9159580e-03
   3287       7.3358043e-01       8.0507929e-01       1.9154986e-03
   3288       7.3207617e-01       8.0505709e-01       1.9150447e-03
   3289       7.3061902e-01       8.0503446e-01       1.9145962e-03
   3290       7.2920988e-01       8.0501141e-01       1.9141530e-03
   3291       7.2784957e-01       8.0498796e-01       1.9137149e-03
   3292       7.2653838e-01       8.0496413e-01       1.9132820e-03
   3293       7.2527708e-01       8.0493993e-01       1.9128540e-03
   3294       7.2406645e-01       8.0491538e-01       1.9124309e-03
   3295       7.2290705e-01       8.0489049e-01       1.9120124e-03
   3296       7.2179904e-01       8.0486528e-01       1.9115985e-03
   3297       7.2074292e-01       8.0483977e-01       1.9111890e-03
   3298       7.1973884e-01       8.0481396e-01       1.9107836e-03
   3299       7.1878707e-01       8.0478789e-01       1.9103824e-03
   3300       7.1788777e-01       8.0476155e-01       1.9099849e-03
   3301       7.1704121e-01       8.0473498e-01       1.9095912e-03
   3302       7.1624814e-01       8.0470818e-01       1.9092009e-03
   3303       7.1550831e-01       8.0468118e-01       1.9088139e-03
   3304       7.1482119e-01       8.0465398e-01       1.9084299e-03
   3305       7.1418698e-01       8.0462661e-01       1.9080487e-03
   3306       7.1360568e-01       8.0459908e-01       1.9076702e-03
   3307       7.1307754e-01       8.0457140e-01       1.9072941e-03
   3308       7.1260246e-01       8.0454360e-01       1.9069202e-03
   3309       7.1218028e-01       8.0451569e-01       1.9065481e-03
   3310       7.1181084e-01       8.0448768e-01       1.9061779e-03
   3311       7.1149379e-01       8.0445959e-01       1.9058091e-03
   3312       7.1122889e-01       8.0443144e-01       1.9054415e-03
   3313       7.1101544e-01       8.0440325e-01       1.9050750e-03
   3314       7.1085355e-01       8.0437502e-01       1.9047092e-03
   3315       7.1074385e-01       8.0434677e-01       1.9043441e-03
   3316       7.1068551e-01       8.0431853e-01       1.9039792e-03
   3317       7.1067744e-01       8.0429030e-01       1.9036145e-03
   3318       7.1071918e-01       8.0426210e-01       1.9032497e-03
   3319       7.1081006e-01       8.0423394e-01       1.9028845e-03
   3320       7.1094989e-01       8.0420584e-01       1.9025188e-03
   3321       7.1113820e-01       8.0417782e-01       1.9021523e-03
   3322       7.1137404e-01       8.0414988e-01       1.9017848e-03
   3323       7.1165677e-01       8.0412205e-01       1.9014162e-03
   3324       7.1198596e-01       8.0409433e-01       1.9010462e-03
   3325       7.1236120e-01       8.0406674e-01       1.9006746e-03
   3326       7.1278172e-01       8.0403929e-01       1.9003013e-03
   3327       7.1324630e-01       8.0401200e-01       1.8999261e-03
   3328       7.1375399e-01       8.0398488e-01       1.8995488e-03
   3329       7.1430506e-01       8.0395794e-01       1.8991692e-03
   3330       7.1489962e-01       8.0393120e-01       1.8987871e-03
   3331       7.1553578e-01       8.0390466e-01       1.8984025e-03
   3332       7.1621173e-01       8.0387834e-01       1.8980152e-03
   3333       7.1692690e-01       8.0385226e-01       1.8976250e-03
   3334       7.1768025e-01       8.0382641e-01       1.8972319e-03
   3335       7.1847169e-01       8.0380082e-01       1.8968356e-03
   3336       7.1930089e-01       8.0377549e-01       1.8964361e-03
   3337       7.2016560e-01       8.0375043e-01       1.8960333e-03
   3338       7.2106433e-01       8.0372566e-01       1.8956271e-03
   3339       7.2199580e-01       8.0370118e-01       1.8952174e-03
   3340       7.2295898e-01       8.0367701e-01       1.8948042e-03
   3341       7.2395338e-01       8.0365315e-01       1.8943873e-03
   3342       7.2497767e-01       8.0362960e-01       1.8939667e-03
   3343       7.2603051e-01       8.0360639e-01       1.8935424e-03
   3344       7.2711091e-01       8.0358352e-01       1.8931143e-03
   3345       7.2821788e-01       8.0356099e-01       1.8926824e-03
   3346       7.2935057e-01       8.0353881e-01       1.8922467e-03
   3347       7.3050769e-01       8.0351699e-01       1.8918072e-03
   3348       7.3168751e-01       8.0349553e-01       1.8913637e-03
   3349       7.3288875e-01       8.0347445e-01       1.8909165e-03
   3350       7.3410993e-01       8.0345374e-01       1.8904654e-03
   3351       7.3534936e-01       8.0343342e-01       1.8900105e-03
   3352       7.3660599e-01       8.0341348e-01       1.8895518e-03
   3353       7.3787859e-01       8.0339394e-01       1.8890893e-03
   3354       7.3916629e-01       8.0337479e-01       1.8886232e-03
   3355       7.4046840e-01       8.0335604e-01       1.8881533e-03
   3356       7.4178342e-01       8.0333769e-01       1.8876798e-03
   3357       7.4311139e-01       8.0331975e-01       1.8872028e-03
   3358       7.4445086e-01       8.0330222e-01       1.8867222e-03
   3359       7.4579896e-01       8.0328510e-01       1.8862382e-03
   3360       7.4715511e-01       8.0326840e-01       1.8857508e-03
   3361       7.4851857e-01       8.0325211e-01       1.8852600e-03
   3362       7.4988774e-01       8.0323623e-01       1.8847661e-03
   3363       7.5126115e-01       8.0322078e-01       1.8842690e-03
   3364       7.5263748e-01       8.0320574e-01       1.8837689e-03
   3365       7.5401587e-01       8.0319112e-01       1.8832658e-03
   3366       7.5539586e-01       8.0317692e-01       1.8827598e-03
   3367       7.5677669e-01       8.0316314e-01       1.8822511e-03
   3368       7.5815693e-01       8.0314978e-01       1.8817397e-03
   3369       7.5953495e-01       8.0313683e-01       1.8812256e-03
   3370       7.6091012e-01       8.0312430e-01       1.8807091e-03
   3371       7.6228136e-01       8.0311219e-01       1.8801903e-03
   3372       7.6364682e-01       8.0310048e-01       1.8796691e-03
