#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
    2277     0.13    -0.08    -0.05     0.16
    2278     0.13    -0.08    -0.05     0.16
    2279     0.13    -0.08    -0.05     0.16
    2280    -0.63     0.78     0.76     1.26
    2281    -0.63     0.78     0.76     1.26
    2282    -0.63     0.78     0.76     1.26
    2283    -0.63     0.78     0.76     1.26
    2284    -0.63     0.78     0.76     1.26
    2285    -0.63     0.78     0.76     1.26
    2286    -1.02     0.08     1.26     1.62
    2287    -0.43     0.09     0.53     0.69
    2288    -0.43     0.09     0.53     0.69
    2289    -0.43     0.09     0.53     0.69
    2290    -0.43     0.09     0.53     0.69
    2291    -0.16    -0.23     0.48     0.55
    2292    -0.16    -0.23     0.48     0.55
    2293     1.03    -0.13     0.20     1.06
    2294     1.03    -0.13     0.20     1.06
    2295     1.03    -0.13     0.20     1.06
    2296    -0.07     0.75     0.18     0.78
    2297    -0.07     0.75     0.18     0.78
    2298    -0.07     0.75     0.18     0.78
    2299    -0.07     0.75     0.18     0.78
    2300     0.28     0.67    -0.91     1.17
    2301     0.28     0.67    -0.91     1.17
    2302     0.28     0.67    -0.91     1.17
    2303     0.28     0.67    -0.91     1.17
    2304     0.37     0.74    -1.20     1.46
    2305     0.37     0.74    -1.20     1.46
    2306    -0.38     1.15    -1.00     1.58
    2307     0.28     0.56    -1.44     1.57
    2308     0.86    -0.47    -0.94     1.36
    2309     1.68    -0.91    -0.51     1.98
    2310     1.68    -0.91    -0.51     1.98
    2311     1.05    -0.27    -0.72     1.30
    2312     1.58    -0.07     0.48     1.65
    2313     0.67    -1.11    -0.65     1.45
    2314     0.67    -1.11    -0.65     1.45
    2315     0.45    -1.01    -1.26     1.67
    2316     0.45    -1.01    -1.26     1.67
    2317     0.45    -1.01    -1.26     1.67
    2318     0.45    -1.01    -1.26     1.67
    2319     0.45    -1.01    -1.26     1.67
    2320     0.45    -1.01    -1.26     1.67
    2321     0.13    -0.62    -1.60     1.72
    2322     0.13    -0.62    -1.60     1.72
    2323     0.13    -0.62    -1.60     1.72
    2324    -0.96     0.11    -1.00     1.39
    2325    -0.79     0.90    -0.18     1.21
    2326     0.15     0.65     0.25     0.71
    2327     0.35     1.07     0.17     1.14
    2328     0.35     1.07     0.17     1.14
    2329     0.35     1.07     0.17     1.14
    2330     0.57     1.43     1.16     1.93
    2331     0.57     1.43     1.16     1.93
    2332     0.57     1.43     1.16     1.93
    2333     0.03     1.60     1.28     2.05
    2334     1.03     0.79     1.04     1.66
    2335     1.03     0.79     1.04     1.66
    2336     1.03     0.79     1.04     1.66
    2337     0.35     0.26     1.50     1.56
    2338     0.15     0.99     0.49     1.12
    2339    -0.46     0.81     0.49     1.05
    2340    -0.46     0.81     0.49     1.05
    2341     0.67     1.92     0.55     2.11
    2342    -0.16     1.40     0.11     1.41
    2343    -0.16     1.40     0.11     1.41
    2344    -0.47     1.16     0.91     1.55
    2345    -0.47     1.16     0.91     1.55
    2346    -0.47     1.16     0.91     1.55
    2347    -1.61     0.41    -0.13     1.66
    2348    -1.61     0.41    -0.13     1.66
    2349    -2.76    -0.34    -0.87     2.92
    2350    -1.68    -0.28    -0.88     1.92
    2351    -1.01    -0.42    -1.22     1.64
    2352    -1.01    -0.42    -1.22     1.64
    2353    -0.61    -1.44    -0.96     1.83
    2354    -0.61    -1.44    -0.96     1.83
    2355    -0.61    -1.44    -0.96     1.83
    2356    -0.97    -0.35    -1.14     1.54
    2357    -0.51    -0.62    -1.05     1.32
    2358    -1.19    -1.61    -1.31     2.39
    2359    -0.94    -1.52    -0.62     1.89
    2360    -0.94    -1.52    -0.62     1.89
    2361    -0.35    -1.59    -1.13     1.98
    2362    -0.35    -1.59    -1.13     1.98
    2363    -0.35    -1.59    -1.13     1.98
    2364    -0.35    -1.59    -1.13     1.98
    2365    -0.51    -1.60    -2.30     2.85
    2366    -1.19    -1.59    -1.16     2.31
    2367    -1.01    -0.94    -0.02     1.38
    2368    -0.13    -0.36    -0.84     0.93
    2369    -0.13    -0.36    -0.84     0.93
    2370    -0.13    -0.36    -0.84     0.93
    2371    -0.01    -0.36    -0.72     0.81
    2372    -0.01    -0.36    -0.72     0.81
    2373    -0.01    -0.36    -0.72     0.81
    2374    -0.01    -0.36    -0.72     0.81
    2375    -0.01    -0.36    -0.72     0.81
    2376    -0.01    -0.36    -0.72     0.81
    2377    -0.01    -0.36    -0.72     0.81
    2378    -0.01    -0.36    -0.72     0.81
    2379    -0.01    -0.36    -0.72     0.81
    2380     0.38     0.04     0.29     0.48
    2381     0.38     0.04     0.29     0.48
    2382     0.38     0.04     0.29     0.48
    2383     0.38     0.04     0.29     0.48
    2384     0.38     0.04     0.29     0.48
    2385     0.38     0.04     0.29     0.48
    2386     0.38     0.04     0.29     0.48
    2387     0.38     0.04     0.29     0.48
    2388     1.20    -1.13     0.40     1.70
    2389     0.99    -0.82     0.54     1.40
    2390     0.17    -0.63     0.41     0.77
    2391    -0.02     0.35    -0.49     0.60
    2392    -0.02     0.35    -0.49     0.60
    2393    -0.84     0.52    -0.04     0.99
    2394    -0.84     0.52    -0.04     0.99
    2395    -0.84     0.52    -0.04     0.99
    2396    -1.07     1.56    -0.56     1.97
    2397    -0.48     2.08     0.23     2.14
    2398    -0.86     1.05    -0.55     1.47
    2399    -0.06     1.55     0.53     1.64
    2400    -0.06     1.55     0.53     1.64
    2401    -0.06     1.55     0.53     1.64
    2402    -0.55     1.39     1.64     2.22
    2403    -0.55     1.39     1.64     2.22
    2404    -1.44     0.77     1.23     2.04
    2405    -0.63     0.63     1.66     1.88
    2406    -0.04    -0.09     2.26     2.26
    2407    -0.47    -0.80     1.86     2.08
    2408    -0.47    -0.80     1.86     2.08
    2409    -0.47    -0.80     1.86     2.08
    2410    -0.47    -0.80     1.86     2.08
    2411    -0.36    -1.20     0.75     1.46
    2412    -0.85    -0.26     0.88     1.25
    2413    -1.01     0.18     1.35     1.70
    2414    -1.01     0.18     1.35     1.70
    2415    -1.01     0.18     1.35     1.70
    2416    -1.01     0.18     1.35     1.70
    2417    -1.44    -0.18     0.30     1.49
    2418    -1.44    -0.18     0.30     1.49
    2419    -1.44    -0.18     0.30     1.49
    2420    -1.44    -0.18     0.30     1.49
    2421    -1.44    -0.18     0.30     1.49
    2422    -1.44    -0.18     0.30     1.49
    2423    -0.81    -1.23    -0.32     1.51
    2424     0.27    -1.16    -0.56     1.32
    2425     0.27    -1.16    -0.56     1.32
    2426    -0.70     0.01    -0.17     0.72
    2427    -0.70     0.01    -0.17     0.72
    2428     0.05     0.40     0.54     0.67
    2429     0.05     0.40     0.54     0.67
    2430     0.73     1.50     0.61     1.78
    2431     1.06     0.44    -0.10     1.15
    2432     1.06     0.44    -0.10     1.15
    2433     1.06     0.44    -0.10     1.15
    2434     0.89     0.03     0.48     1.01
    2435     0.89     0.03     0.48     1.01
    2436     0.47     0.42     0.09     0.64
    2437     0.81     0.05     1.17     1.42
    2438     0.81     0.05     1.17     1.42
    2439    -0.33     0.69     1.51     1.69
    2440     0.15     1.85     1.68     2.50
    2441    -0.34     1.01     0.64     1.25
    2442     0.14     0.82     1.39     1.62
    2443    -1.03     0.52     0.49     1.25
    2444    -1.03     0.52     0.49     1.25
    2445    -0.22    -0.03    -0.23     0.32
    2446    -0.22    -0.03    -0.23     0.32
    2447    -0.22    -0.03    -0.23     0.32
    2448    -0.22    -0.03    -0.23     0.32
    2449    -0.22    -0.03    -0.23     0.32
    2450    -0.58     1.10    -1.42     1.89
    2451     0.50     0.01    -0.25     0.56
    2452     0.06    -0.32     0.49     0.58
    2453     0.06    -0.32     0.49     0.58
    2454     0.06    -0.32     0.49     0.58
    2455     0.06    -0.32     0.49     0.58
    2456     0.06    -0.32     0.49     0.58
    2457     0.06    -0.32     0.49     0.58
    2458    -0.29     0.82     0.94     1.28
    2459    -0.60     1.38     0.35     1.55
    2460    -0.50     0.57     0.77     1.08
    2461     0.44     1.04     0.10     1.14
    2462     0.19    -0.10     0.21     0.30
    2463     0.19    -0.10     0.21     0.30
    2464     0.19    -0.10     0.21     0.30
    2465     0.19    -0.10     0.21     0.30
    2466     0.19    -0.10     0.21     0.30
    2467     0.19    -0.10     0.21     0.30
    2468     0.44     0.66     0.51     0.94
    2469     0.44     0.66     0.51     0.94
    2470     1.22     0.13     1.43     1.89
    2471     1.22     0.13     1.43     1.89
    2472     0.79     0.09     1.92     2.08
    2473     1.43     0.69     1.16     1.97
    2474     1.35     0.89     0.67     1.75
    2475     1.35     0.89     0.67     1.75
    2476     1.35     0.89     0.67     1.75
    2477     2.54     0.94     0.38     2.73
    2478     2.54     0.94     0.38     2.73
    2479     2.10     1.47    -0.54     2.62
    2480     2.10     1.47    -0.54     2.62
    2481     1.00     1.42    -1.50     2.30
    2482     1.00     1.42    -1.50     2.30
    2483     1.00     1.42    -1.50     2.30
    2484     0.82     1.14    -0.97     1.70
    2485     1.45    -0.02    -1.60     2.16
    2486     2.19     0.59    -0.90     2.44
    2487     2.19     0.59    -0.90     2.44
    2488     1.39     0.86    -0.90     1.87
    2489     1.30     0.79    -1.59     2.20
    2490     0.14    -0.36    -2.52     2.55
    2491     0.14    -0.36    -2.52     2.55
    2492     0.70    -1.54    -1.43     2.21
    2493     0.70    -1.54    -1.43     2.21
    2494    -0.05    -0.71    -0.25     0.75
    2495    -0.11     0.47    -1.00     1.11
    2496    -0.11     0.47    -1.00     1.11
    2497    -1.28    -0.09    -0.10     1.29
    2498    -0.55    -0.55     0.27     0.82
    2499    -0.55    -0.55     0.27     0.82
    2500    -0.55    -0.55     0.27     0.82
    2501     0.03    -0.13    -0.70     0.71
    2502     0.76     0.13    -1.54     1.72
    2503    -0.33     0.18    -0.86     0.94
    2504    -0.33     0.18    -0.86     0.94
    2505    -0.01    -0.06    -0.02     0.06
    2506     0.23    -0.30    -0.18     0.42
    2507     0.53     0.69    -1.24     1.51
    2508     0.91     0.18    -1.78     2.01
    2509     1.04    -0.53    -0.67     1.35
    2510     1.04    -0.53    -0.67     1.35
    2511     1.04    -0.53    -0.67     1.35
    2512     1.04    -0.53    -0.67     1.35
    2513     1.04    -0.53    -0.67     1.35
    2514     1.04    -0.53    -0.67     1.35
    2515     1.32    -0.84     0.23     1.58
    2516     1.51    -0.48    -0.31     1.61
    2517     1.29    -1.06     0.27     1.69
    2518     1.29    -1.06     0.27     1.69
    2519     1.29    -1.06     0.27     1.69
    2520     1.13    -0.48     0.13     1.24
    2521     1.13    -0.48     0.13     1.24
    2522     1.13    -0.48     0.13     1.24
    2523     1.13    -0.48     0.13     1.24
    2524     0.83     0.16     1.16     1.44
    2525     0.83     0.16     1.16     1.44
    2526    -0.04     0.56     0.54     0.78
    2527     0.28     0.03    -0.44     0.52
    2528     0.02    -0.51     0.00     0.51
    2529     0.02    -0.51     0.00     0.51
    2530     0.02    -0.51     0.00     0.51
    2531     0.39    -1.17    -0.31     1.27
    2532     1.05    -1.56    -0.58     1.97
    2533     0.39    -0.49    -1.52     1.64
    2534     0.39    -0.49    -1.52     1.64
    2535     0.83     0.11    -2.11     2.27
    2536     0.83     0.11    -2.11     2.27
    2537     0.83     0.11    -2.11     2.27
    2538     1.54     0.34    -1.24     2.01
    2539     1.85     0.10    -2.13     2.82
    2540     2.52    -0.24    -1.74     3.07
    2541     2.98    -0.63    -2.09     3.70
    2542     2.17    -0.03    -1.96     2.93
    2543     1.32     0.42    -0.95     1.68
    2544     0.13     0.18    -1.05     1.07
    2545     0.13     0.18    -1.05     1.07
    2546     0.13     0.18    -1.05     1.07
    2547     0.13     0.18    -1.05     1.07
    2548     0.48    -0.48    -1.71     1.84
    2549     0.48    -0.48    -1.71     1.84
    2550     0.18    -0.28    -0.87     0.94
    2551    -0.20    -0.15    -0.40     0.47
    2552    -0.20    -0.15    -0.40     0.47
    2553    -0.20    -0.15    -0.40     0.47
    2554    -0.20    -0.15    -0.40     0.47
    2555    -0.20    -0.15    -0.40     0.47
    2556    -1.07     0.82    -0.51     1.45
    2557    -1.07     0.82    -0.51     1.45
    2558    -2.25     0.40    -0.36     2.31
    2559    -2.92    -0.15    -0.98     3.08
    2560    -2.64    -0.13    -1.10     2.86
    2561    -2.64    -0.13    -1.10     2.86
    2562    -2.81    -0.50    -0.26     2.87
    2563    -2.75     0.28    -1.32     3.06
    2564    -2.75     0.28    -1.32     3.06
    2565    -2.25    -0.09    -1.65     2.79
    2566    -2.25    -0.09    -1.65     2.79
    2567    -2.25    -0.09    -1.65     2.79
    2568    -2.72    -0.93    -1.48     3.23
    2569    -2.54     0.06    -1.25     2.83
    2570    -2.54     0.06    -1.25     2.83
    2571    -3.00     0.18    -1.06     3.18
    2572    -3.00     0.18    -1.06     3.18
    2573    -1.98    -0.62    -0.05     2.07
    2574    -1.90    -0.09    -0.33     1.94
    2575    -2.13    -0.22     0.09     2.14
    2576    -1.37    -1.23     0.45     1.89
    2577    -1.37    -1.23     0.45     1.89
    2578    -0.40    -1.75    -0.26     1.81
    2579     0.06    -1.87    -0.93     2.09
    2580    -0.53    -1.81    -0.67     2.00
    2581    -0.53    -1.81    -0.67     2.00
    2582    -0.69    -1.56    -0.42     1.76
    2583    -0.69    -1.56    -0.42     1.76
    2584     0.36    -0.80    -0.12     0.89
    2585     0.36    -0.80    -0.12     0.89
    2586    -0.59    -0.54     0.76     1.10
    2587    -0.59    -0.54     0.76     1.10
    2588    -1.39     0.04     0.19     1.40
    2589    -0.49     1.18     0.47     1.37
    2590    -1.28     0.43     0.36     1.40
    2591    -1.28     0.43     0.36     1.40
    2592    -1.28     0.43     0.36     1.40
    2593    -0.71    -0.28     0.53     0.93
    2594     0.19    -0.07    -0.46     0.50
    2595     0.19    -0.07    -0.46     0.50
    2596     0.19    -0.07    -0.46     0.50
    2597     0.19    -0.07    -0.46     0.50
    2598     0.19    -0.07    -0.46     0.50
    2599    -0.47     0.48    -0.17     0.69
    2600    -0.47     0.48    -0.17     0.69
    2601    -0.47     0.48    -0.17     0.69
    2602    -0.47     0.48    -0.17     0.69
    2603     0.21     0.58     0.44     0.76
    2604     0.21     0.58     0.44     0.76
    2605     0.21     0.58     0.44     0.76
    2606    -0.16     0.60     0.02     0.62
    2607    -0.16     0.60     0.02     0.62
    2608    -0.16     0.60     0.02     0.62
    2609    -0.16     0.60     0.02     0.62
    2610     0.79     1.15    -0.26     1.42
    2611    -0.05     0.49    -0.19     0.53
    2612    -0.05     0.49    -0.19     0.53
    2613    -0.34     0.93     0.43     1.08
    2614    -0.34     0.93     0.43     1.08
    2615     0.24     0.16    -0.75     0.80
    2616     0.24     0.16    -0.75     0.80
    2617     0.24     0.16    -0.75     0.80
    2618     0.24     0.16    -0.75     0.80
    2619     0.24     0.16    -0.75     0.80
    2620     0.24     0.16    -0.75     0.80
    2621     0.24     0.16    -0.75     0.80
    2622    -0.03    -0.79     0.27     0.84
    2623    -0.03    -0.79     0.27     0.84
    2624    -0.03    -0.79     0.27     0.84
    2625    -0.15    -0.04    -0.56     0.58
    2626    -0.15    -0.04    -0.56     0.58
    2627     0.39    -0.95     0.19     1.04
    2628     1.44    -0.26    -0.86     1.70
    2629     0.34    -1.07    -1.55     1.92
    2630     0.34    -1.07    -1.55     1.92
    2631     0.34    -1.07    -1.55     1.92
    2632    -0.62    -1.00    -1.16     1.65
    2633    -0.62    -1.00    -1.16     1.65
    2634    -0.65    -1.86    -0.63     2.07
    2635    -0.15    -1.80    -0.81     1.98
    2636     0.19    -2.82    -0.49     2.87
    2637    -0.31    -2.76     0.16     2.78
    2638     0.65    -2.35    -0.37     2.46
    2639     1.77    -1.33    -0.51     2.27
    2640     1.22    -1.63    -0.44     2.09
    2641     1.22    -1.63    -0.44     2.09
    2642     1.22    -1.63    -0.44     2.09
    2643     0.58    -0.92     0.49     1.19
    2644     0.51    -0.98     0.10     1.11
    2645     0.88    -0.77    -0.50     1.27
    2646     0.88    -0.77    -0.50     1.27
    2647    -0.09    -0.93    -1.49     1.76
    2648    -0.09    -0.93    -1.49     1.76
    2649     1.08    -0.26    -0.32     1.15
    2650     1.08    -0.26    -0.32     1.15
    2651     1.08    -0.26    -0.32     1.15
    2652     1.08    -0.26    -0.32     1.15
    2653     0.67    -0.97     0.57     1.31
    2654     1.08    -1.42     1.37     2.25
    2655     0.30    -1.41     0.33     1.48
    2656     0.19    -0.54    -0.77     0.96
    2657     0.19    -0.54    -0.77     0.96
    2658    -0.50     0.65     0.03     0.82
    2659     0.14    -0.29     0.75     0.82
    2660     0.02     0.24     0.57     0.62
    2661     0.02     0.24     0.57     0.62
    2662     0.02     0.24     0.57     0.62
    2663     0.02     0.24     0.57     0.62
    2664    -0.93    -0.51    -0.49     1.17
    2665    -0.75     0.10     0.67     1.01
    2666    -0.75     0.10     0.67     1.01
    2667    -1.77     0.19    -0.15     1.78
    2668    -1.77     0.19    -0.15     1.78
    2669    -1.85    -1.00    -0.24     2.11
    2670    -1.85    -1.00    -0.24     2.11
    2671    -2.12    -0.39    -0.46     2.21
    2672    -1.15    -1.23    -0.24     1.70
    2673    -1.46    -0.12    -0.97     1.76
    2674    -1.46    -0.12    -0.97     1.76
    2675    -1.46    -0.12    -0.97     1.76
    2676    -1.28    -0.77    -1.84     2.37
    2677    -1.32    -0.00    -1.95     2.36
    2678    -0.55    -0.30    -2.55     2.63
    2679    -0.96    -1.06    -1.88     2.36
    2680    -0.96    -1.06    -1.88     2.36
    2681    -0.96    -1.06    -1.88     2.36
    2682    -1.90    -0.01    -2.30     2.98
    2683    -1.90    -0.01    -2.30     2.98
    2684    -1.38    -1.04    -1.79     2.49
    2685    -1.44    -0.45    -1.23     1.94
    2686    -1.44    -0.45    -1.23     1.94
    2687    -1.11    -0.69    -0.85     1.56
    2688    -1.11    -0.69    -0.85     1.56
    2689    -1.11    -1.27    -0.12     1.69
    2690    -0.45    -0.15     0.66     0.81
    2691    -0.45    -0.15     0.66     0.81
    2692    -0.42    -0.53     1.79     1.92
    2693    -0.65    -0.57     1.59     1.81
    2694    -0.65    -0.57     1.59     1.81
    2695    -0.11    -0.46     1.44     1.52
    2696    -0.11    -0.46     1.44     1.52
    2697    -0.11    -0.46     1.44     1.52
    2698     0.40    -0.21     0.75     0.87
    2699    -0.65    -0.32     0.92     1.17
    2700    -0.65    -0.32     0.92     1.17
    2701    -0.65    -0.32     0.92     1.17
    2702    -0.65    -0.32     0.92     1.17
    2703    -0.08    -1.28    -0.06     1.29
    2704    -0.08    -1.28    -0.06     1.29
    2705    -0.26    -0.39    -0.28     0.55
    2706    -1.11     0.53    -0.20     1.25
    2707    -1.11     0.53    -0.20     1.25
    2708    -1.11     0.53    -0.20     1.25
    2709    -0.41     0.55     0.71     0.99
    2710    -0.41     0.55     0.71     0.99
    2711    -0.41     0.55     0.71     0.99
    2712    -0.00     0.31     1.58     1.61
    2713     0.75     1.01     1.40     1.88
    2714     1.05     1.95     0.74     2.33
    2715     1.05     1.95     0.74     2.33
    2716     1.05     1.95     0.74     2.33
    2717     1.52     1.07     1.36     2.30
    2718     1.25     0.59     1.32     1.91
    2719     1.23     1.48     2.24     2.95
    2720     1.23     1.48     2.24     2.95
    2721     1.23     1.48     2.24     2.95
    2722     1.26     0.46     2.04     2.44
    2723     1.26     0.46     2.04     2.44
    2724     1.26     0.46     2.04     2.44
    2725     1.26     0.46     2.04     2.44
    2726     1.75    -0.49     1.71     2.50
    2727     1.75    -0.49     1.71     2.50
    2728     1.75    -0.49     1.71     2.50
    2729     1.14    -1.10     1.79     2.39
    2730     1.00    -0.10     2.66     2.84
    2731     1.00    -0.10     2.66     2.84
    2732     1.00    -0.10     2.66     2.84
    2733     1.00    -0.10     2.66     2.84
    2734     0.03    -0.73     1.54     1.70
    2735    -0.05     0.45     1.50     1.57
    2736    -0.71     1.36     1.58     2.20
    2737    -0.71     1.36     1.58     2.20
    2738     0.26     0.24     1.41     1.46
    2739     0.19    -0.41     1.30     1.38
    2740     0.19    -0.41     1.30     1.38
    2741     0.19    -0.41     1.30     1.38
    2742     0.19    -0.41     1.30     1.38
    2743     0.85    -0.67     1.19     1.61
    2744     0.72     0.14     0.41     0.84
    2745     0.72     0.14     0.41     0.84
    2746     0.72     0.14     0.41     0.84
    2747     0.72     0.14     0.41     0.84
    2748     0.72     0.14     0.41     0.84
    2749     0.13    -0.47    -0.47     0.67
    2750     0.13    -0.47    -0.47     0.67
    2751    -0.57    -0.75    -0.50     1.07
    2752    -1.54    -1.24    -0.09     1.98
    2753    -0.56    -1.18     0.72     1.49
    2754    -0.16    -1.80    -0.11     1.81
    2755    -0.42    -0.96     0.83     1.33
    2756    -0.42    -0.96     0.83     1.33
    2757    -0.42    -0.96     0.83     1.33
    2758     0.76    -1.55     1.12     2.06
    2759    -0.20    -0.62     0.26     0.70
    2760    -0.20    -0.62     0.26     0.70
    2761    -0.06    -0.07    -0.32     0.33
    2762    -0.06    -0.07    -0.32     0.33
    2763    -0.06    -0.07    -0.32     0.33
    2764    -0.06    -0.07    -0.32     0.33
    2765    -0.09    -0.25     0.25     0.37
    2766    -0.09    -0.25     0.25     0.37
    2767    -0.09    -0.25     0.25     0.37
    2768    -0.09    -0.25     0.25     0.37
    2769     1.08     0.22    -0.17     1.11
    2770     1.08     0.22    -0.17     1.11
    2771     0.18    -0.93     1.00     1.38
    2772     0.30    -0.30     1.39     1.45
    2773     0.60     0.73     0.43     1.03
    2774     0.32     1.13     1.46     1.87
    2775     0.32     1.13     1.46     1.87
    2776    -0.67     0.88     1.65     1.99
    2777    -1.52     0.46     1.11     1.94
    2778    -1.70    -0.26     0.64     1.84
    2779    -2.10     0.37    -0.25     2.15
    2780    -2.10     0.37    -0.25     2.15
    2781    -1.99    -0.18    -0.16     2.01
    2782    -1.64     0.85     0.98     2.09
    2783    -1.64     0.85     0.98     2.09
    2784    -1.04     0.71     0.78     1.48
    2785    -1.04     0.71     0.78     1.48
    2786    -1.04     0.71     0.78     1.48
    2787    -1.04     0.71     0.78     1.48
    2788    -1.04     0.71     0.78     1.48
    2789    -1.04     0.71     0.78     1.48
    2790    -1.04     0.71     0.78     1.48
    2791    -0.04     0.13     0.82     0.83
    2792    -0.98     0.88     0.78     1.53
    2793     0.05     0.73     1.34     1.53
    2794     0.05     0.73     1.34     1.53
    2795     0.05     0.73     1.34     1.53
    2796    -0.29    -0.34     1.28     1.36
    2797     0.50    -1.40     0.27     1.51
    2798     0.50    -1.40     0.27     1.51
    2799     0.91    -0.48     0.27     1.06
    2800     1.43     0.32     0.58     1.57
    2801     1.43     0.32     0.58     1.57
    2802     1.43     0.32     0.58     1.57
    2803     1.70    -0.87     0.41     1.96
    2804     1.03    -0.52    -0.69     1.34
    2805     1.05     0.26    -0.71     1.29
    2806     1.05     0.26    -0.71     1.29
    2807     0.40     0.61    -0.49     0.88
    2808     0.40     0.61    -0.49     0.88
    2809    -0.36     0.04    -0.69     0.78
    2810    -1.05     0.39    -0.26     1.15
    2811    -1.05     0.39    -0.26     1.15
    2812    -0.47     0.51     0.02     0.70
    2813     0.50     0.83    -0.07     0.97
    2814     0.50     0.83    -0.07     0.97
    2815     0.48    -0.36    -0.54     0.81
    2816    -0.48     0.39    -1.12     1.28
    2817     0.63    -0.80    -0.25     1.04
    2818    -0.25     0.33     0.71     0.82
    2819     0.73    -0.22     1.27     1.48
    2820    -0.09     0.11     0.68     0.70
    2821    -0.09     0.11     0.68     0.70
    2822    -0.09     0.11     0.68     0.70
    2823    -0.09     0.11     0.68     0.70
    2824    -0.09     0.11     0.68     0.70
    2825    -0.09     0.11     0.68     0.70
    2826    -0.97     0.45     0.53     1.19
    2827    -0.67     0.48     1.46     1.67
    2828    -0.67     0.48     1.46     1.67
    2829    -1.71    -0.12     0.32     1.74
    2830    -1.71    -0.12     0.32     1.74
    2831    -1.71    -0.12     0.32     1.74
    2832    -0.66    -0.37    -0.36     0.83
    2833    -0.63    -0.24    -0.76     1.01
    2834    -0.28     0.60     0.23     0.70
    2835    -0.28     0.60     0.23     0.70
    2836    -1.00     0.16     1.00     1.42
    2837    -1.00     0.16     1.00     1.42
    2838     0.02    -0.30     1.12     1.16
    2839    -0.23    -0.57     0.55     0.82
    2840    -0.23    -0.57     0.55     0.82
    2841     0.77     0.38     0.80     1.17
    2842     0.77     0.38     0.80     1.17
    2843     0.77     0.38     0.80     1.17
    2844     1.10     1.13     1.40     2.11
    2845     1.10     1.13     1.40     2.11
    2846     0.67     1.19     0.99     1.69
    2847     0.67     1.19     0.99     1.69
    2848    -0.26     1.72     0.87     1.95
    2849    -0.83     1.28     0.69     1.67
    2850    -0.83     1.28     0.69     1.67
    2851    -0.83     1.28     0.69     1.67
    2852    -0.83     1.28     0.69     1.67
    2853     0.17     0.78     1.40     1.61
    2854     0.17     0.78     1.40     1.61
    2855     0.17     0.78     1.40     1.61
    2856    -0.27    -0.31     1.11     1.18
    2857    -0.27    -0.31     1.11     1.18
    2858    -0.72    -0.71     0.48     1.12
    2859    -0.72    -0.71     0.48     1.12
    2860    -0.25    -0.80    -0.08     0.84
    2861    -0.71    -1.30     0.55     1.58
    2862    -1.82    -1.85     1.69     3.09
    2863    -2.08    -2.74     1.24     3.66
    2864    -1.08    -2.23     1.01     2.67
    2865    -0.90    -1.10     0.35     1.47
    2866    -1.41    -0.50     0.86     1.72
    2867    -0.62     0.36     1.26     1.45
    2868    -0.08     0.77     2.17     2.31
    2869    -1.01     0.41     1.83     2.13
    2870    -0.80    -0.29     2.00     2.17
    2871    -1.23     0.41     2.87     3.15
    2872    -1.98    -0.63     2.83     3.51
    2873    -1.98    -0.63     2.83     3.51
    2874    -0.87     0.23     2.33     2.50
    2875    -1.68     1.20     2.00     2.88
    2876    -1.68     1.20     2.00     2.88
    2877    -1.34     2.12     2.69     3.68
    2878    -1.34     2.12     2.69     3.68
    2879    -1.91     2.62     2.11     3.87
    2880    -1.91     2.62     2.11     3.87
    2881    -2.00     3.32     1.36     4.10
    2882    -2.61     3.36     1.47     4.50
    2883    -2.63     3.18     1.35     4.35
    2884    -2.88     2.53     0.54     3.87
    2885    -2.38     2.85     0.10     3.72
    2886    -2.07     3.06     0.80     3.78
    2887    -2.07     3.06     0.80     3.78
    2888    -1.83     2.45     1.05     3.24
    2889    -1.83     2.47     0.54     3.12
    2890    -1.83     2.47     0.54     3.12
    2891    -1.83     2.47     0.54     3.12
    2892    -1.83     2.47     0.54     3.12
    2893    -2.65     1.38     0.67     3.07
    2894    -1.88     1.35     1.13     2.58
    2895    -1.88     1.35     1.13     2.58
    2896    -1.24     0.18     2.10     2.45
    2897    -1.21     0.50     1.40     1.92
    2898    -2.09    -0.60     1.00     2.40
    2899    -1.68    -0.06     1.62     2.33
    2900    -0.59    -0.40     1.67     1.81
    2901    -0.88    -0.14     0.87     1.25
    2902    -0.00     0.48     1.91     1.97
    2903     0.42     0.78     0.72     1.14
    2904     0.42     0.78     0.72     1.14
    2905     0.42     0.78     0.72     1.14
    2906     0.04     0.22     0.07     0.24
    2907     0.11     0.07    -0.30     0.33
    2908     0.11     0.07    -0.30     0.33
    2909     0.11     0.07    -0.30     0.33
    2910     0.11     0.07    -0.30     0.33
    2911     0.11     0.07    -0.30     0.33
    2912     0.11     0.07    -0.30     0.33
    2913    -0.32    -0.20    -1.15     1.21
    2914    -0.45    -0.47    -0.59     0.88
    2915    -0.45    -0.47    -0.59     0.88
    2916    -1.25     0.31    -0.21     1.30
    2917    -1.47     0.79    -1.16     2.03
    2918    -0.40     1.79    -1.18     2.18
    2919    -0.41     2.11    -1.35     2.54
    2920    -0.48     0.97    -2.14     2.40
    2921    -0.48     0.97    -2.14     2.40
    2922    -0.48     0.97    -2.14     2.40
    2923    -0.48     0.97    -2.14     2.40
    2924    -0.48     0.97    -2.14     2.40
    2925    -0.57     1.96    -3.11     3.72
