#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     296     1.65    -0.20    -0.38     1.71
     297     1.37    -0.31    -0.36     1.45
     298     0.61    -0.99     0.46     1.25
     299     0.61    -0.99     0.46     1.25
     300    -0.33    -1.22    -0.04     1.27
     301    -0.33    -1.22    -0.04     1.27
     302    -0.02    -0.78    -0.98     1.25
     303    -0.66    -0.10     0.12     0.68
     304    -0.66    -0.10     0.12     0.68
     305    -0.66    -0.10     0.12     0.68
     306    -0.66    -0.10     0.12     0.68
     307    -0.66    -0.10     0.12     0.68
     308    -0.06     0.22     0.52     0.57
     309    -0.06     0.22     0.52     0.57
     310     0.38    -0.92     0.74     1.24
     311     0.37     0.09     0.58     0.69
     312     0.37     0.09     0.58     0.69
     313     0.37     0.09     0.58     0.69
     314     0.37     0.09     0.58     0.69
     315     0.37     0.09     0.58     0.69
     316    -0.30     0.73     0.19     0.81
     317    -0.30     0.73     0.19     0.81
     318     0.67    -0.30     0.66     0.99
     319    -0.07     0.38     0.59     0.70
     320    -0.62     0.59    -0.18     0.87
     321    -0.62     0.59    -0.18     0.87
     322    -0.62     0.59    -0.18     0.87
     323    -0.85     0.43     0.40     1.03
     324    -0.85     0.43     0.40     1.03
     325    -1.86     0.04     0.49     1.92
     326    -1.12     0.26    -0.68     1.33
     327    -1.12     0.26    -0.68     1.33
     328    -1.56    -0.25    -0.57     1.69
     329    -1.68     0.58    -0.43     1.83
     330    -1.28    -0.55    -0.00     1.39
     331    -1.28    -0.55    -0.00     1.39
     332    -0.09    -0.46     0.01     0.47
     333    -0.11     0.51    -0.76     0.92
     334    -0.11     0.51    -0.76     0.92
     335    -0.11     0.51    -0.76     0.92
     336     0.99     0.83    -1.85     2.26
     337     0.99     0.83    -1.85     2.26
     338     1.05     1.70    -2.51     3.21
     339     1.56     1.23    -1.51     2.50
     340     2.03     1.13    -1.23     2.63
     341     2.03     1.13    -1.23     2.63
     342     2.03     1.13    -1.23     2.63
     343     2.03     1.13    -1.23     2.63
     344     1.83     0.23    -0.68     1.97
     345     0.69    -0.91    -0.04     1.15
     346     0.36    -1.18    -1.03     1.61
     347    -0.06    -0.79    -1.52     1.72
     348    -0.44    -0.01    -0.57     0.72
     349    -0.05    -0.82     0.51     0.96
     350    -0.05    -0.82     0.51     0.96
     351     0.48    -1.62    -0.53     1.77
     352     0.48    -1.62    -0.53     1.77
     353    -0.71    -2.10    -0.89     2.38
     354    -0.71    -2.10    -0.89     2.38
     355    -1.17    -1.50    -1.23     2.26
     356    -0.42    -2.47    -0.77     2.62
     357    -0.42    -2.47    -0.77     2.62
     358    -0.42    -2.47    -0.77     2.62
     359     0.01    -1.88    -0.28     1.90
     360     1.19    -1.31    -0.96     2.01
     361     1.99    -1.09    -1.22     2.58
     362     1.99    -1.09    -1.22     2.58
     363     2.24    -0.74    -1.37     2.73
     364     2.24    -0.74    -1.37     2.73
     365     2.24    -0.74    -1.37     2.73
     366     2.24    -0.74    -1.37     2.73
     367     1.18    -1.68    -1.57     2.58
     368     1.18    -1.68    -1.57     2.58
     369     2.06    -0.50    -1.50     2.60
     370     2.06    -0.50    -1.50     2.60
     371     2.30    -0.35    -1.29     2.66
     372     2.30    -0.35    -1.29     2.66
     373     1.83    -0.19    -0.90     2.05
     374     1.83    -0.19    -0.90     2.05
     375     1.83    -0.19    -0.90     2.05
     376     0.68     0.35    -1.30     1.51
     377    -0.24     0.74    -0.45     0.90
     378    -0.48     0.82     0.72     1.19
     379    -0.15    -0.11     0.15     0.24
     380    -0.15    -0.11     0.15     0.24
     381    -0.15    -0.11     0.15     0.24
     382    -0.15    -0.11     0.15     0.24
     383    -0.15    -0.11     0.15     0.24
     384    -0.81     0.70     0.11     1.08
     385    -1.91     1.60    -1.02     2.69
     386    -2.10     0.67    -1.29     2.56
     387    -2.88     1.37    -1.89     3.71
     388    -2.89     1.11    -1.44     3.41
     389    -1.95     0.35    -2.41     3.12
     390    -0.87     0.27    -1.72     1.95
     391    -0.87     0.27    -1.72     1.95
     392    -1.18    -0.87    -1.53     2.12
     393    -0.66    -0.77    -1.73     2.01
     394    -0.66    -0.77    -1.73     2.01
     395    -0.30    -0.22    -1.08     1.15
     396    -0.30    -0.22    -1.08     1.15
     397     0.11     0.82     0.02     0.83
     398     0.11     0.82     0.02     0.83
     399     0.11     0.82     0.02     0.83
     400     0.11     0.82     0.02     0.83
     401    -0.03     0.30    -0.95     1.00
