#NUM_PART   XCOORD   YCOORD   ZCOORD     DIST
     152     0.27     0.63     0.47     0.83
     153     0.27     0.63     0.47     0.83
     154     0.19     0.64     0.38     0.77
     155     0.19     0.64     0.38     0.77
     156     0.19     0.64     0.38     0.77
     157     0.21     0.73     0.58     0.96
     158     0.24     0.86     0.45     1.00
     159     0.24     0.86     0.45     1.00
     160     0.42     0.67     0.54     0.96
     161     0.57     0.52     0.61     0.98
     162     0.48     0.54     0.69     1.00
     163     0.36     0.44     0.52     0.77
     164     0.43     0.52     0.58     0.89
     165     0.36     0.37     0.71     0.88
     166     0.37     0.18     0.91     0.99
     167     0.22     0.31     0.86     0.94
     168     0.42     0.37     0.74     0.92
     169     0.59     0.53     0.69     1.05
     170     0.43     0.49     0.87     1.09
     171     0.23     0.43     0.80     0.94
     172     0.06     0.40     0.68     0.79
     173     0.05     0.21     0.57     0.60
     174     0.19     0.39     0.52     0.67
     175     0.27     0.34     0.58     0.73
     176     0.32     0.50     0.77     0.97
     177     0.38     0.52     0.78     1.01
     178     0.53     0.57     0.74     1.07
     179     0.44     0.52     0.68     0.96
     180     0.27     0.48     0.56     0.79
     181     0.08     0.33     0.66     0.74
     182     0.15     0.25     0.83     0.88
     183     0.29     0.38     0.88     1.00
     184     0.22     0.34     0.96     1.04
     185     0.16     0.14     0.92     0.94
     186     0.04     0.24     0.81     0.85
     187    -0.04     0.07     0.83     0.84
     188    -0.04     0.07     0.83     0.84
     189    -0.04     0.07     0.83     0.84
     190    -0.04     0.07     0.83     0.84
     191     0.01     0.21     1.02     1.05
     192     0.01     0.21     1.02     1.05
     193     0.01     0.21     1.02     1.05
     194    -0.00     0.35     1.11     1.17
     195    -0.04     0.19     0.93     0.95
     196    -0.23     0.19     0.96     1.00
     197    -0.18     0.13     0.78     0.81
     198    -0.30    -0.00     0.66     0.72
     199    -0.33    -0.00     0.63     0.71
     200    -0.30     0.18     0.72     0.81
     201    -0.29     0.19     0.55     0.65
     202    -0.17     0.02     0.70     0.72
     203    -0.17     0.02     0.70     0.72
     204    -0.08     0.17     0.69     0.72
     205    -0.17     0.16     0.75     0.79
     206    -0.09     0.02     0.94     0.94
     207     0.08    -0.16     0.97     0.98
     208     0.23     0.01     0.85     0.88
     209     0.27     0.00     0.68     0.73
     210     0.27     0.00     0.68     0.73
     211     0.45    -0.07     0.67     0.81
     212     0.52    -0.07     0.55     0.76
     213     0.63    -0.14     0.48     0.80
     214     0.63    -0.14     0.48     0.80
     215     0.51    -0.09     0.55     0.76
     216     0.40    -0.20     0.49     0.67
     217     0.31    -0.25     0.34     0.53
     218     0.31    -0.25     0.34     0.53
     219     0.30    -0.08     0.46     0.56
     220     0.36    -0.13     0.66     0.76
     221     0.36    -0.10     0.48     0.61
     222     0.41    -0.18     0.49     0.67
     223     0.22    -0.23     0.37     0.49
     224     0.25    -0.36     0.43     0.61
     225     0.15    -0.19     0.24     0.34
     226     0.08    -0.06     0.38     0.39
     227     0.21    -0.14     0.30     0.39
     228     0.20    -0.23     0.13     0.33
     229     0.02    -0.38    -0.06     0.39
     230     0.04    -0.28    -0.02     0.28
     231    -0.11    -0.20     0.14     0.27
     232     0.00    -0.19     0.11     0.22
     233     0.08    -0.33     0.22     0.40
     234     0.24    -0.35     0.08     0.43
     235     0.07    -0.35     0.19     0.40
     236    -0.08    -0.35     0.23     0.43
     237    -0.18    -0.19     0.31     0.41
     238    -0.21    -0.25     0.23     0.40
     239    -0.01    -0.38     0.33     0.50
     240     0.08    -0.23     0.46     0.52
     241     0.08    -0.23     0.46     0.52
     242     0.04    -0.19     0.51     0.54
     243     0.02    -0.02     0.39     0.40
     244     0.18     0.06     0.42     0.46
     245     0.21     0.06     0.53     0.58
     246     0.21     0.06     0.53     0.58
     247     0.12    -0.13     0.54     0.57
     248    -0.06    -0.07     0.64     0.65
     249     0.10    -0.24     0.57     0.63
     250     0.24    -0.40     0.71     0.85
     251     0.28    -0.49     0.57     0.80
     252     0.47    -0.36     0.54     0.80
     253     0.32    -0.49     0.39     0.70
     254     0.23    -0.31     0.55     0.67
     255     0.36    -0.30     0.37     0.60
     256     0.44    -0.16     0.40     0.62
     257     0.44    -0.16     0.40     0.62
     258     0.31    -0.12     0.51     0.61
     259     0.29    -0.31     0.40     0.58
     260     0.14    -0.43     0.48     0.66
     261     0.18    -0.47     0.47     0.69
     262     0.32    -0.36     0.52     0.71
     263     0.40    -0.43     0.48     0.76
     264     0.40    -0.43     0.48     0.76
     265     0.23    -0.26     0.53     0.63
     266     0.32    -0.25     0.48     0.63
     267     0.29    -0.43     0.63     0.81
     268     0.46    -0.33     0.59     0.82
     269     0.39    -0.19     0.60     0.74
     270     0.36    -0.07     0.65     0.75
     271     0.23    -0.27     0.60     0.70
     272     0.28    -0.42     0.48     0.70
     273     0.15    -0.53     0.50     0.75
     274     0.15    -0.53     0.50     0.75
     275     0.29    -0.53     0.45     0.75
     276     0.43    -0.59     0.28     0.78
     277     0.59    -0.73     0.27     0.98
     278     0.44    -0.90     0.12     1.01
     279     0.30    -1.08    -0.05     1.13
     280     0.39    -1.12     0.01     1.19
     281     0.27    -1.28     0.12     1.31
     282     0.22    -1.34     0.28     1.39
     283     0.15    -1.16     0.43     1.25
     284     0.05    -1.20     0.24     1.23
     285     0.20    -1.19     0.43     1.28
     286     0.02    -1.07     0.51     1.19
     287     0.06    -1.27     0.32     1.31
     288    -0.03    -1.38     0.34     1.42
     289     0.10    -1.53     0.41     1.59
     290     0.10    -1.53     0.41     1.59
     291     0.11    -1.40     0.58     1.52
     292     0.24    -1.47     0.41     1.54
     293     0.25    -1.30     0.47     1.40
     294     0.34    -1.35     0.40     1.44
     295     0.53    -1.20     0.24     1.34
     296     0.60    -1.02     0.11     1.19
     297     0.55    -1.04     0.12     1.18
     298     0.43    -1.15     0.25     1.26
     299     0.58    -1.32     0.05     1.45
     300     0.43    -1.36    -0.03     1.43
     301     0.25    -1.32    -0.22     1.36
     302     0.30    -1.25    -0.38     1.34
     303     0.20    -1.14    -0.19     1.17
     304     0.38    -1.04    -0.27     1.14
     305     0.46    -0.87    -0.46     1.08
     306     0.28    -0.68    -0.56     0.92
     307     0.28    -0.68    -0.56     0.92
     308     0.38    -0.63    -0.49     0.88
     309     0.27    -0.81    -0.37     0.93
     310     0.34    -1.00    -0.33     1.11
     311     0.34    -0.83    -0.36     0.97
     312     0.34    -0.83    -0.36     0.97
     313     0.25    -0.86    -0.21     0.92
     314     0.34    -0.66    -0.11     0.75
     315     0.28    -0.53    -0.10     0.61
     316     0.17    -0.43    -0.16     0.49
     317     0.14    -0.31    -0.01     0.34
     318     0.31    -0.48     0.07     0.57
     319     0.18    -0.37     0.06     0.42
     320     0.09    -0.33    -0.07     0.35
     321     0.23    -0.17    -0.23     0.37
     322     0.29    -0.02    -0.20     0.35
     323     0.25    -0.04    -0.10     0.27
     324     0.39    -0.06     0.07     0.40
     325     0.22    -0.13     0.08     0.26
     326     0.22    -0.13     0.08     0.26
     327     0.09    -0.15     0.23     0.28
     328     0.02    -0.23     0.24     0.34
     329    -0.00    -0.09     0.27     0.28
     330     0.07    -0.28     0.34     0.44
     331    -0.10    -0.19     0.19     0.28
     332     0.10    -0.17     0.19     0.27
     333     0.10    -0.01     0.06     0.11
     334    -0.01    -0.14    -0.11     0.18
     335    -0.14    -0.12    -0.06     0.20
     336     0.04    -0.07    -0.24     0.25
     337     0.16    -0.18    -0.33     0.41
     338     0.17    -0.04    -0.44     0.47
     339     0.25    -0.12    -0.27     0.39
     340     0.33    -0.14    -0.22     0.42
     341     0.52    -0.18    -0.15     0.57
     342     0.62    -0.11    -0.03     0.63
     343     0.45     0.07    -0.17     0.48
     344     0.41    -0.08    -0.08     0.43
     345     0.22    -0.27     0.03     0.35
     346     0.17    -0.32    -0.14     0.38
     347     0.10    -0.25    -0.22     0.35
     348     0.04    -0.12    -0.06     0.14
     349     0.10    -0.26     0.12     0.30
     350     0.12    -0.12     0.27     0.32
     351     0.20    -0.25     0.10     0.34
     352     0.34    -0.08    -0.04     0.36
     353     0.15    -0.16    -0.11     0.24
     354     0.06    -0.26    -0.05     0.27
     355    -0.02    -0.16    -0.11     0.19
     356     0.11    -0.32    -0.03     0.34
     357     0.11    -0.32    -0.03     0.34
     358     0.21    -0.37    -0.09     0.44
     359     0.28    -0.27    -0.01     0.39
     360     0.48    -0.18    -0.12     0.53
     361     0.61    -0.14    -0.16     0.65
     362     0.76    -0.28    -0.27     0.85
     363     0.80    -0.22    -0.30     0.88
     364     0.93    -0.27    -0.31     1.02
     365     0.93    -0.27    -0.31     1.02
     366     0.93    -0.27    -0.31     1.02
     367     0.75    -0.43    -0.35     0.93
     368     0.75    -0.49    -0.38     0.97
     369     0.89    -0.29    -0.37     1.01
     370     1.00    -0.31    -0.45     1.14
     371     1.04    -0.28    -0.41     1.16
     372     1.06    -0.32    -0.61     1.26
     373     0.98    -0.29    -0.55     1.16
     374     1.08    -0.11    -0.44     1.17
     375     1.14    -0.17    -0.42     1.23
     376     0.95    -0.08    -0.49     1.07
     377     0.80    -0.02    -0.35     0.87
     378     0.76    -0.01    -0.15     0.77
     379     0.81    -0.16    -0.25     0.86
     380     0.78    -0.10    -0.22     0.82
     381     0.86     0.02    -0.32     0.91
     382     0.73    -0.15    -0.14     0.76
     383     0.62    -0.07    -0.31     0.70
     384     0.51     0.06    -0.32     0.60
     385     0.32     0.21    -0.51     0.64
     386     0.29     0.06    -0.55     0.63
     387     0.16     0.17    -0.65     0.69
     388     0.16     0.13    -0.58     0.61
     389     0.32     0.00    -0.74     0.80
     390     0.50    -0.01    -0.62     0.80
     391     0.50    -0.01    -0.62     0.80
     392     0.45    -0.20    -0.59     0.77
     393     0.53    -0.18    -0.62     0.84
     394     0.53    -0.25    -0.69     0.91
     395     0.59    -0.16    -0.58     0.84
     396     0.59    -0.16    -0.58     0.84
     397     0.66     0.01    -0.39     0.77
     398     0.50     0.16    -0.34     0.62
     399     0.50     0.16    -0.34     0.62
     400     0.62    -0.02    -0.52     0.81
     401     0.59    -0.11    -0.68     0.91
     402     0.77     0.06    -0.53     0.94
     403     0.93     0.16    -0.39     1.02
     404     0.98     0.24    -0.21     1.03
     405     0.98     0.24    -0.21     1.03
     406     0.84     0.23    -0.26     0.91
     407     1.04     0.17    -0.08     1.06
     408     0.91     0.29     0.07     0.96
     409     1.00     0.48     0.25     1.14
     410     0.97     0.65     0.12     1.18
     411     0.89     0.70     0.23     1.15
     412     0.90     0.65     0.36     1.16
     413     0.95     0.79     0.28     1.27
     414     0.91     0.78     0.31     1.24
     415     0.93     0.61     0.37     1.17
     416     0.93     0.61     0.37     1.17
     417     0.99     0.73     0.38     1.29
     418     1.07     0.85     0.26     1.39
     419     1.06     0.89     0.44     1.45
     420     1.09     0.73     0.40     1.37
     421     1.29     0.75     0.37     1.54
     422     1.20     0.72     0.46     1.47
     423     1.11     0.66     0.28     1.32
     424     1.17     0.83     0.17     1.44
     425     1.25     0.95     0.04     1.57
     426     1.16     1.07     0.14     1.59
     427     1.32     0.96     0.26     1.65
     428     1.26     1.05     0.43     1.70
     429     1.10     1.09     0.59     1.66
     430     1.17     1.10     0.64     1.73
     431     1.10     1.01     0.48     1.57
     432     1.06     1.01     0.41     1.52
     433     1.22     0.85     0.51     1.57
     434     1.15     0.98     0.44     1.57
     435     1.25     0.90     0.62     1.66
     436     1.32     0.74     0.80     1.71
     437     1.45     0.94     0.60     1.83
     438     1.45     1.00     0.69     1.89
     439     1.40     0.81     0.55     1.71
     440     1.35     0.97     0.74     1.82
     441     1.29     0.89     0.78     1.75
     442     1.25     0.91     0.75     1.72
     443     1.29     0.87     0.82     1.76
     444     1.40     0.76     0.67     1.73
     445     1.37     0.65     0.59     1.62
     446     1.53     0.66     0.67     1.80
     447     1.40     0.53     0.53     1.58
     448     1.26     0.66     0.36     1.47
     449     1.20     0.71     0.29     1.43
     450     1.09     0.59     0.28     1.27
     451     0.90     0.47     0.22     1.04
     452     0.89     0.46     0.39     1.07
     453     0.70     0.48     0.32     0.90
     454     0.50     0.49     0.52     0.87
     455     0.30     0.30     0.66     0.79
     456     0.23     0.21     0.61     0.69
     457     0.29     0.30     0.67     0.79
     458     0.31     0.22     0.57     0.69
     459     0.26     0.21     0.54     0.63
     460     0.44     0.06     0.71     0.83
     461     0.32     0.11     0.82     0.89
     462     0.52     0.13     0.83     0.99
     463     0.52     0.13     0.83     0.99
     464     0.67     0.30     0.95     1.20
     465     0.58     0.26     0.76     0.99
     466     0.42     0.15     0.63     0.77
     467     0.43    -0.02     0.55     0.70
     468     0.46     0.13     0.41     0.63
     469     0.38     0.22     0.24     0.50
     470     0.19     0.25     0.20     0.37
     471     0.22     0.16     0.23     0.35
     472     0.38     0.21     0.40     0.59
     473     0.43     0.28     0.41     0.66
     474     0.36     0.40     0.51     0.74
     475     0.23     0.32     0.60     0.71
     476     0.08     0.26     0.47     0.54
     477     0.11     0.37     0.44     0.58
     478     0.09     0.29     0.58     0.66
     479     0.26     0.41     0.57     0.75
     480     0.29     0.55     0.37     0.72
     481     0.17     0.56     0.31     0.66
     482     0.17     0.56     0.31     0.66
     483     0.28     0.58     0.13     0.66
     484     0.16     0.47    -0.04     0.50
     485     0.13     0.31    -0.09     0.35
     486     0.17     0.37    -0.26     0.48
     487     0.30     0.19    -0.44     0.56
     488     0.15     0.32    -0.62     0.72
     489     0.13     0.42    -0.61     0.76
     490     0.02     0.58    -0.73     0.93
