COST_FUNCTION:      MEAN_COST_FUNCTION:
    5.5391789                7.9458079
    5.5391789                8.3234704
    5.5391789                7.9257517
    5.5391789                7.7915568
    5.5391789                7.7508467
    4.7707506                7.3474042
    5.4487588                8.2039185
    5.4487588                8.5931383
    5.4487588                7.5965412
    5.4487588                7.5784662
    5.4487588                7.9719650
    5.4487588                7.8831213
    5.4487588                7.6966208
    5.4487588                8.0148166
    5.4487588                7.3981599
    5.4487588                7.5073863
    5.4487588                8.0637287
    5.4487588                7.6488481
    5.4487588                8.1983370
    5.4487588                8.0132658
    5.4487588                8.1536720
    5.4487588                7.5457537
    5.4416826                7.4207099
    4.9809390                7.3939517
    5.4487588                7.8433446
    5.4487588                7.6113137
    5.4487588                7.8838472
    5.4487588                7.9814517
    5.4487588                7.7799128
    5.4487588                7.8446944
    5.3961155                8.6091495
    5.4487588                8.0346235
    5.4487588                7.6245323
    5.4487588                7.7962435
    5.4487588                7.6290160
    5.4487588                7.7511892
    5.4487588                7.3681695
    5.2131193                7.3562027
    5.3951547                7.5914725
    5.4487588                7.8706257
    5.4487588                7.6361311
    5.4487588                8.3231838
    5.3951547                7.7102710
    5.4487588                7.5740394
    5.3961155                7.7001837
    5.4487588                7.6035361
    5.4487588                8.1125808
    4.9058808                7.9198615
    5.4487588                7.8590756
    5.4487588                7.7347552
    5.4487588                7.9310522
    5.4487588                7.6529707
    5.4487588                7.4242737
    5.4487588                7.3050698
    5.4487588                7.7883677
    5.4487588                7.3816915
    5.4487588                7.6748794
    5.4487588                7.8835454
    5.4487588                7.9270034
    5.4487588                7.7732057
    5.4487588                8.2541677
    5.4487588                7.3137155
    5.4487588                7.4333209
    5.4487588                8.0242591
    5.4487588                7.6838238
    5.4487588                7.7982760
    5.4487588                8.0070673
    5.4487588                7.6234837
    5.4487588                7.9098476
    5.4487588                8.3670748
    5.4487588                8.0516629
    5.4487588                8.0335286
    5.4487588                8.2942303
    5.4487588                7.9211670
    5.4416826                7.8719153
    5.4487588                7.4255621
    5.4487588                7.1667594
    5.4487588                7.7668064
    5.4487588                7.3489804
    5.4487588                7.7245497
    5.4487588                8.2785742
    5.4487588                8.0333029
    4.9427567                7.6384424
    5.4487588                7.9137058
    5.4487588                8.2605529
    5.4487588                7.9801059
    5.4487588                7.3171483
    5.4487588                8.0079764
    5.4487588                8.7839339
    5.4487588                8.9114969
    5.4487588                7.9909006
    5.4416826                7.2748168
    5.4487588                8.3752852
    5.3961155                7.2638090
    5.4416826                7.6319629
    5.4487588                8.2981320
    5.4487588                8.4416623
    5.4487588                8.1498095
    5.4487588                8.2649733
    5.4487588                8.2381337
    5.4487588                7.8965837
    5.4487588                7.9271308
    5.4487588                7.9456541
    5.4487588                7.8805819
    5.4487588                7.6585729
    5.4487588                7.3387840
    5.3951547                7.4864088
