COST_FUNCTION:      MEAN_COST_FUNCTION:
    2.2889239                5.2920666
    2.2889239                4.7649946
    2.2889239                4.7598831
    2.2889239                5.3386841
    2.1009600                5.3036290
    2.2889239                4.9060399
    2.2889239                4.9186064
    2.1009600                5.4814018
    2.2889239                4.7652526
    2.2889239                4.8643862
    2.2889239                5.9046437
    2.2889239                5.7466966
    2.2889239                5.1358423
    2.2889239                5.7745535
    2.2889239                5.8189843
    2.2889239                5.8965405
    2.2889239                5.1349710
    2.2889239                6.0992764
    2.2889239                5.7310661
    2.2889239                5.9390425
    2.2889239                5.3434706
    2.2889239                5.3560906
    2.2889239                5.8183677
    2.2889239                5.3385963
    2.2889239                4.9874303
    2.2889239                5.0289764
    2.2889239                5.3724267
    2.2889239                5.5549210
    2.2889239                5.9737126
    2.2889239                6.0631286
    2.2889239                6.3721477
    2.2889239                5.6696782
    2.2889239                4.8377150
    2.2889239                5.2137238
    2.2889239                5.0077517
    2.2889239                4.1801655
    2.2889239                4.7765243
    2.2889239                4.7543333
    2.2889239                4.8799358
    2.2889239                4.8494788
    2.2889239                4.5888503
    2.2889239                4.8990169
    2.2889239                4.9350382
    2.2889239                7.6948828
    2.2889239                5.5048257
    2.2889239                5.8572860
    2.2889239                5.9729333
    2.2889239                5.1539790
    2.2889239                4.8314133
    2.2889239                4.7626019
    2.2889239                5.1743296
    2.2889239                5.7074268
    2.2889239                6.5689771
    2.2889239                5.2323778
    2.2889239                5.4410984
    2.2889239                4.9965902
    2.2889239                5.5842178
    2.2889239                6.6015542
    2.2889239                5.1843109
    2.2889239                5.0238284
    2.2889239                5.9129587
    2.2889239                4.2773087
    2.2889239                5.7225321
    2.2889239                6.1122571
    2.2889239                5.4110618
    2.2889239                5.5109128
    2.2889239                5.5566113
    2.2889239                5.0918475
    2.2889239                5.4075103
    2.2889239                5.4302964
    2.2889239                5.4476213
    2.2889239                5.5500031
    2.2889239                5.6398139
    2.2889239                5.8938350
    2.2889239                5.1972899
    2.1009600                5.4496383
    2.2889239                5.6047498
    2.2889239                5.2944123
    2.2889239                5.3122901
    2.2889239                5.6312751
    2.2889239                6.4055888
    2.2889239                6.9067292
    2.2889239                4.6656275
    2.2889239                5.3849410
    2.2889239                4.5699200
    2.2889239                5.4093911
    2.2889239                5.5427936
    2.2889239                5.9823939
    2.1009600                7.0322772
    2.2889239                5.2045257
    2.2889239                5.3352247
    2.2889239                4.9184773
    2.2889239                5.4788769
    2.2889239                5.7867792
    2.2889239                4.2638571
    2.2889239                4.5188452
    2.2889239                5.9669995
    2.2889239                6.2617956
    2.2889239                6.5123894
    2.2889239                6.1052594
    2.2889239                5.8613742
    2.2889239                5.5136693
    2.2889239                5.3031624
    2.2889239                5.3009125
    2.1009600                5.4675833
    2.2889239                5.1195529
    2.2889239                5.3259465
    2.2889239                4.8316704
    2.1009600                5.8752097
    2.2889239                6.2770542
    2.2449467                4.6796901
    2.2889239                5.1929573
    2.2889239                5.4499928
    2.2889239                5.6039805
    2.2889239                4.7741817
    2.2889239                5.1686359
    2.2889239                6.1830388
    2.2889239                5.5560674
    2.2889239                5.2926207
    2.2889239                5.6810087
    2.2889239                5.5311066
    2.2889239                5.6028688
    2.2889239                6.1899844
    2.2889239                5.0338449
    2.2889239                6.0766947
    2.2889239                5.3857549
    2.2889239                5.5458095
    2.2889239                5.7478470
    2.2889239                5.8925373
    2.2889239                6.7743893
    2.2889239                6.2390920
    2.2889239                5.5126678
    2.2889239                5.8779204
    2.1009600                4.8547879
    2.2889239                5.1833059
    2.2889239                5.1641755
    2.2889239                5.1849642
    2.2889239                4.2293285
    2.2889239                4.5928478
    2.2889239                5.2242758
    2.2889239                6.0777283
    2.2889239                5.2473623
    2.2889239                6.9215839
    2.2889239                5.3297833
    2.2889239                5.2380258
    2.2889239                5.7492707
    2.2889239                5.5317913
    2.2889239                6.1435782
    2.2889239                5.1447970
    2.2889239                6.1263706
    2.2889239                5.1161701
    2.2889239                6.2338683
    2.2889239                5.7293702
    2.2889239                6.2972549
    2.2889239                4.8229996
    2.1009600                4.9805397
    2.2889239                5.3089854
