COST_FUNCTION:      MEAN_COST_FUNCTION:
  462.2239761              807.4771947
  471.6067808              825.4802360
  475.7039231              802.0868508
  467.5064160              788.5170528
  469.3486892              789.8227516
  469.7797187              799.7804623
  465.0224458              796.3546542
  456.1966521              800.0639011
  458.2628699              796.9790318
  458.1422766              777.7664263
  451.0739446              771.6917482
  444.3998043              764.4765789
  448.8553154              775.5176611
  435.3653875              781.3721286
  442.4995276              776.6018500
  437.1996597              773.2052968
  442.0817513              777.9531381
  417.7525981              774.9326463
  426.4549536              765.0170478
  429.6450871              744.0167192
  427.1615851              729.3861481
  408.2449847              724.1711033
  419.9641606              741.1519324
  408.7096651              729.0811157
  416.4922962              733.4379167
  419.2439529              758.8067606
  419.2439529              749.0208680
  402.1139493              743.1448396
  411.8819593              743.9635250
  412.4484708              753.9439902
  412.4484708              763.9220254
  406.9788522              744.4756319
  407.9949078              733.1858555
  410.3686132              741.1903799
  408.1035095              743.5542553
  405.6671482              748.1763814
  405.2434702              752.6138533
  400.2251670              733.2261693
  383.9249463              733.3040829
  404.0052430              734.7125751
  404.1573703              727.7760620
  400.4292775              726.6370635
  396.9033912              732.7431569
  396.5267622              724.0376644
  397.0868787              727.1972165
  389.8142977              734.1523404
  392.0818163              729.2144506
  394.0300712              720.1112296
  394.0300712              717.4825120
  392.5689140              723.4306830
  383.4487018              729.1536265
  383.6797157              714.3762071
  391.5662373              719.0455425
  389.2115863              713.9202271
  387.7473613              713.2911554
  388.1035339              714.8514213
  386.9686098              727.8641978
  390.0071531              723.5759398
  389.1241340              710.7943903
  384.5774246              709.9523336
  388.3602206              713.7059976
  378.1269179              717.2693399
  386.4649181              711.8698864
  361.3143581              713.0976682
  380.4979726              699.8525487
  371.0064796              714.3844577
  376.8441186              713.5438380
  379.8272906              693.9690554
  379.6504620              701.8222099
  377.5727600              704.5902019
  370.5069614              706.8653417
  371.5498648              711.0541614
  364.8851790              709.2680325
  371.7990702              708.0741567
  361.2241693              702.7586667
  368.3803194              707.0403409
  364.9096505              706.5651286
  357.6105467              708.0250934
  364.9351121              694.8944192
  357.9402478              697.3552738
  366.7419760              697.3998528
  353.7729799              705.3896806
  359.9310897              699.8894734
  366.7419760              689.2703499
  366.7419760              709.0478507
  362.8641988              702.9892544
  364.5265738              718.3824239
  363.8861754              711.6853057
  339.4168963              703.8226029
  360.9267252              697.4318592
  352.8260105              688.0671904
  356.0139613              719.9548166
  356.0139613              719.9237672
  356.0139613              709.3492720
  353.6300519              690.8458331
  356.0139613              672.9631493
  356.0139613              682.7144124
  355.4993877              683.3725880
  355.4441258              685.9757387
  352.5522208              690.2407321
  348.5080486              690.6907581
  352.6725792              691.4716887
  354.0409995              697.0581548
  343.1006292              685.8263187
  351.5181153              685.1063351
  353.7532322              687.0095830
  352.2140883              695.0758677
  345.2350662              678.9341055
  345.0480195              688.4453519
  345.8259133              682.0725722
  343.8712400              682.1886236
  346.4858173              677.2505673
  317.0768252              680.1218763
  335.9380250              694.5120196
  342.5930509              685.2100740
  340.0542561              672.9803288
  342.5930509              676.3665061
  338.3259234              674.5966381
  324.0313572              673.5608630
  334.4310524              686.0826332
  330.6297052              684.4547598
  313.0664566              675.1242757
  314.1350659              662.4035589
  314.0497441              659.8994782
  319.2067529              659.4180846
  318.3049636              645.0068909
  318.8999650              654.5703007
  315.9501231              641.3001101
  318.8328294              640.9776079
  318.8999650              647.8497081
  318.8999650              646.8251200
  316.6787956              663.9062900
  318.8999650              655.7910648
  317.1797962              659.2531305
  314.8803962              650.4013770
  300.6781200              654.1734952
  318.6209940              649.2987189
  318.6209940              647.5216460
  318.6209940              650.6850565
  315.8773121              647.5529623
  318.5546016              643.6125362
  316.9555665              645.4974419
  318.5546016              649.7446717
  311.7628927              656.1513970
  315.1074123              649.8867027
  315.1074123              651.9544156
  312.2855099              652.6934077
  312.6639338              643.3279736
  313.0390513              650.7183452
  312.0130903              648.6436820
  307.7161810              648.4380831
  312.3044133              648.1728028
  312.3044133              655.1864011
  301.6773772              643.2287010
  306.0565348              647.3707061
  309.6863419              661.8398982
  309.6863419              659.5788691
  302.2551614              662.8567424
  305.1047709              648.2934727
  306.1211143              646.8271039
  305.3971616              647.1091741
  305.6941438              656.1707622
  303.1390108              652.0157395
  305.5669355              645.4110139
  305.9617606              646.8415052
  306.1299875              649.8066896
  302.9632269              665.8589155
  301.7707648              652.4511774
  303.4978154              656.2796978
  303.4978154              643.0553752
  302.6757445              642.0188901
  303.4527447              635.1694693
  299.9392067              642.8112272
  302.3873272              658.7306369
  303.1424212              657.5613780
  303.1424212              649.2058013
  303.1424212              644.0358396
  303.1424212              638.2428034
  303.1424212              649.6583011
  303.1424212              655.7254235
  298.7529500              649.8165842
  298.5037932              646.8136990
  302.9288715              651.3467339
  299.0658689              648.1843321
  298.0415576              651.9695941
  299.0658689              628.1773784
  299.0658689              633.5362401
  293.0256199              639.5064298
  298.4704866              653.8902684
  298.4704866              648.6553443
  295.2654447              645.3569436
  298.4704866              651.7973988
  297.4857344              646.8135357
  294.9707401              642.6189055
  294.6060957              646.3118342
  295.7959069              646.5289728
  292.9761442              646.9084206
  293.8284649              640.7693896
  287.7158785              630.5793390
  288.1064659              628.0294360
  290.4189604              641.4006700
  289.2400770              642.7154497
  290.5868835              634.0572563
  288.7180552              639.1176539
  290.5868835              634.4309138
  289.8615070              632.1717301
  290.5868835              631.2937295
  290.5868835              624.3213748
  289.2526397              629.6379792
  289.6478532              626.8534158
  289.4130736              624.1775937
  289.3753968              642.4586159
  289.1168975              636.9870457
  288.4530495              631.7105788
  290.0988872              616.0315549
  290.0659415              625.5735157
  281.2036158              631.3608676
  290.5868835              633.3401291
  290.5868835              629.6529032
  290.5868835              638.5651613
  289.5742454              640.6071067
  290.5868835              634.4741739
  287.5926765              639.1974427
  290.5868835              632.0585412
  289.7571845              624.8122285
  289.8260974              629.6739528
  290.0677506              622.0553575
  284.5523447              622.3544001
  288.9060690              630.2791550
  289.8696417              625.7525332
  289.8696417              617.2268362
  286.8804759              639.6430557
  287.4260656              642.3260651
  289.3035701              639.3783421
  287.4476461              633.9980625
  289.1356471              651.0251560
  286.3206347              640.6086254
  281.3216235              628.3134123
  288.7144418              623.8050069
  283.9546764              621.8673206
  284.2050971              619.0050728
  284.2050971              625.6221043
  283.1237409              631.1682836
  284.2050971              631.3273902
  283.6176963              627.6874115
  284.2050971              630.7049854
  284.2050971              625.1562994
  279.2450292              626.5554026
  274.7290203              620.3996088
  279.9917593              612.2986644
  279.9917593              622.4006841
  279.6566709              623.6843015
  274.1963057              631.7959326
  277.8051331              624.3589413
  278.0309532              628.6253971
  278.0309532              622.8457760
  276.6588960              619.8459524
  274.9761233              615.1716612
  277.0040308              623.3803886
  275.7550839              614.3675920
  277.0040308              613.8056724
  276.2691659              603.9412557
  277.0040308              624.1270344
  276.7061558              613.2728241
  277.0040308              618.9036947
  277.0040308              629.5566828
  277.0040308              631.4721492
  275.9536779              628.0308122
  277.0040308              610.7553640
  276.7061558              611.8131216
  277.0040308              603.2560470
  276.1637676              614.2552076
  277.0040308              615.9961861
  277.0040308              617.8776401
  277.0040308              621.4354473
  277.0040308              626.0007056
  275.0486671              630.7142398
  276.8861070              621.7051530
  276.8861070              617.6517036
  276.8861070              616.3650868
  275.5796653              607.5521439
  276.6627390              612.5900936
  276.8861070              616.5672329
  272.7246485              616.5120202
  276.8861070              606.6425053
  276.8861070              614.4303559
  276.8861070              616.6248800
  274.9996534              618.9876056
  276.8861070              618.3338824
  275.3403177              621.5781168
  275.4817910              613.0647016
  275.4817910              627.2856586
  275.4817910              628.8758900
  275.4817910              625.4311392
  274.8575915              615.6882070
  275.4817910              624.9732281
  275.0287268              617.1518166
  274.0650359              623.9557225
  274.2307636              630.6803294
  272.9422216              629.8401427
  275.1288478              627.4000213
  273.6341211              617.7134766
  275.1288478              610.7661050
  275.1288478              614.8171769
  275.1288478              614.4124410
  275.1288478              623.1882491
  274.2075850              625.9784792
  274.6701963              651.0197401
  274.9254411              629.2821655
  274.9904003              619.1825602
  274.9904003              619.5802977
  274.8322221              625.8501968
  274.9904003              628.3137179
  274.9381236              621.9171373
  274.9904003              621.4760567
  272.3500375              618.0809777
  273.0103112              610.2663354
  274.5968978              607.5193771
  274.0323660              617.8751908
  274.5968978              629.4505611
  273.6311166              625.9121218
  273.0651976              621.7401582
  274.5968978              624.6850311
  274.5968978              622.4640108
  274.5968978              618.2725571
  269.3541496              624.0416065
  269.6849514              634.5074567
  268.7334206              641.2116197
  268.8623691              633.0454790
  268.8623691              623.7426884
  267.4154816              624.1556710
  267.8504606              623.1977196
  264.6941345              622.5466901
  265.7728577              616.9130769
  262.5801161              610.3225425
  265.3124011              614.0416625
  264.4614885              614.0961081
  265.4302105              626.4936874
  265.4302105              618.1133339
  265.4302105              622.8702274
  251.7338745              604.3105816
  260.2454540              615.4484175
  263.0106283              610.4081245
  264.8831628              620.4435190
  264.2917743              612.5426802
  260.9309990              615.1153640
  264.2647765              626.9665749
  264.2647765              613.2976692
  259.8960479              610.2201501
  257.4297729              609.3682401
  264.2647765              615.3434148
  264.2647765              621.9039720
  264.2647765              614.1989151
  263.7926495              607.7266888
  261.8900125              601.9348894
  263.5388935              600.8492239
  264.0458921              601.1971081
  264.0458921              618.5871840
  260.3988734              612.3958128
  242.2845417              625.5601489
  264.0458921              619.6380155
  264.0458921              612.6212843
  262.1507527              609.0260676
  257.9193060              626.7577531
  257.2108884              626.1091181
  264.0458921              630.0087320
  264.0458921              624.6637594
  264.0458921              615.9628646
  261.3433093              619.9569926
  263.0130556              614.5582040
  263.9289733              618.5634638
  263.9289733              612.3714440
  262.1553122              609.0105017
  262.8409980              620.7434426
  263.7637463              629.9450855
  263.0340545              638.6099409
  264.1120600              622.8991549
  260.6902368              611.1439740
  264.1120600              614.9915121
  263.7635659              607.6324583
  263.3409736              605.1382937
  261.0426023              605.7165351
  264.1120600              603.1262885
  263.5566008              597.8243365
  257.7941485              612.1736650
  262.1487985              602.4105862
  257.2839202              605.6670650
  258.5949906              601.1856394
  259.7763624              618.8009643
  257.9940173              618.8493008
  252.8520330              614.1449735
  259.7763624              610.1317438
  259.7763624              602.3260700
  259.7763624              603.9003699
  259.3062760              601.2338400
  254.6632848              599.8340199
  259.2100920              599.0628098
  259.0227618              599.6236811
  259.2883662              609.2915324
  259.2883662              608.8411232
  256.9822824              599.4133074
  250.5212065              598.3986832
  254.2466594              591.1652940
  256.1029424              586.2315920
  256.1029424              600.6844787
  252.5707095              600.1433153
  256.1029424              599.3587051
  256.1029424              608.6408072
  256.1029424              607.0692877
  249.8198136              600.2086793
  253.7760131              598.9972444
  253.3817195              593.0717775
  255.6898636              599.7028448
  255.9324597              604.8281709
  254.1087577              605.6091978
  251.1770205              605.6562825
  252.6729090              593.2135870
  249.6700388              592.3214087
  248.7028954              595.5216425
  250.7959691              592.7210038
  248.1152828              587.4170587
  252.6729090              585.8301468
  252.6729090              585.7385234
  245.2961396              599.3483419
  252.6729090              597.0300438
  252.6729090              609.1994519
  252.6729090              603.4196743
  252.6729090              598.5782732
  252.6729090              606.4240579
  251.1431511              606.5513933
  252.6729090              610.0129921
  251.8224961              600.4837273
  252.4277004              591.3560285
  248.6952060              597.7616489
  251.7150071              599.2569199
  251.1717878              583.8776230
  251.7150071              594.3703773
  250.9638765              590.2883699
  251.7150071              583.2613048
  250.7566816              588.9438852
  251.7150071              588.9991670
  249.7739223              596.8892330
  251.4697985              595.1965591
  251.4697985              584.6674472
  251.4697985              580.6025416
  251.4697985              580.4891461
  246.8455195              581.1052351
  248.8437098              594.5908195
  249.5473027              598.7781883
  251.4697985              595.4890443
  248.9901200              585.0950376
  250.7638431              589.6239914
  245.7413810              589.6807455
  244.1569697              590.0269411
  247.1100024              584.2275149
  247.1100024              582.0668414
  247.1100024              587.5716026
  244.1295743              593.9434836
  246.7391802              585.1695548
  247.1100024              592.0962623
  244.7020933              596.8989084
  247.1100024              587.2190332
  247.1100024              590.0150578
  243.2072160              584.3462752
  244.7414516              585.9138489
  247.1100024              583.2525239
  243.9172608              575.0655603
  243.8606299              579.8303154
  240.2385454              579.7463568
  241.3896259              579.4849844
  241.3896259              576.9290863
  241.0608076              587.3059075
  241.3896259              579.5522834
  241.3896259              580.1731689
  241.3896259              580.2328753
  241.2581390              587.2132595
  240.7183774              586.7685610
  241.3896259              593.2579026
  241.3896259              573.0371449
  241.3896259              576.2074389
  241.3896259              572.9566626
  241.3896259              589.6964466
  241.1360113              586.0665739
  241.3896259              595.0913234
  241.3896259              583.1533053
  241.3896259              587.5517009
  236.9546047              586.6164913
  240.5410065              566.4838689
  233.9305551              573.3706864
  240.1720203              577.2350444
  240.1720203              594.4112581
  239.9181356              590.1036293
  239.8005960              584.9177100
  240.1720203              588.6139523
  237.6935357              574.3197815
  240.1720203              571.6666659
  240.1720203              575.2536506
  240.1720203              585.0098893
  240.1720203              585.4675039
  240.1720203              577.4666826
  240.1004963              574.2847707
  240.1720203              578.1623462
  240.1720203              582.2560146
  240.1720203              589.7414005
  240.1720203              580.7205429
  240.1720203              583.5820287
  240.1720203              585.8964260
  238.4788048              583.1817890
  240.1720203              577.4520968
  240.1720203              586.9206003
  240.1720203              572.2429425
  240.1720203              588.3725048
  240.1720203              589.6307902
  236.8961774              569.8845608
  235.4875511              576.2451814
  238.0690566              584.7645712
  233.8396093              594.3924426
  236.1425960              601.4937477
  236.1425960              588.0178422
  236.1425960              585.7046194
  236.1425960              587.5086874
  231.2835015              585.3267049
  236.1425960              573.6827330
  236.1425960              569.6913148
  236.1425960              583.8197489
  236.1425960              583.7033098
  236.1425960              584.1897305
  236.1425960              589.7056311
  236.1425960              584.2429340
  236.1425960              570.5417850
  236.1425960              588.3733088
  233.2031952              587.5261167
  236.1425960              581.1168014
  233.9798203              587.8568757
  235.7670382              585.5198405
  229.0931341              575.8032372
  234.4687929              569.4622079
  236.1425960              575.3132707
  233.9110038              582.7360334
  228.4688069              573.6256435
  236.1425960              596.5035296
  236.1425960              584.9337666
  235.6301918              582.2860557
  236.1425960              581.8942205
  236.1425960              590.3300927
  236.1425960              588.2229337
  236.1425960              587.2061776
  235.2351295              574.5915858
  236.1425960              572.9222192
  236.1425960              579.9949473
  233.8192368              580.3317576
  236.1425960              592.6370798
  236.1425960              586.8973138
  236.1425960              583.9764166
  236.1425960              589.2225491
  236.1425960              585.8895086
  233.6806508              578.2755128
  236.1425960              578.5248800
  234.9411697              591.8345773
  233.5479641              587.3460490
  221.4291313              581.1526751
  232.9952327              575.9545715
  232.3848147              571.1326479
  232.9952327              566.6922961
  232.9952327              576.3629053
  232.9952327              562.2997068
  232.9952327              574.0768597
  232.9952327              578.8191064
  232.9952327              573.4487534
  232.9952327              577.6908798
  232.9952327              575.9671522
  232.9952327              584.4908085
  231.8449424              572.5307466
  232.9952327              577.3451371
  232.9952327              576.1644968
  231.2266219              576.1797330
  232.9952327              577.3632278
  229.3183240              579.3506223
  232.9952327              581.9981830
  232.9952327              579.3241280
  232.9952327              578.1300924
  232.9952327              574.3917452
  232.9952327              576.8878198
  232.9952327              563.7710215
  224.5213338              567.2891465
  220.8207324              578.9300092
  232.9952327              575.9999450
  232.9952327              580.1608723
  232.9952327              569.6970689
  232.9952327              579.8190301
  232.6897331              568.2150939
  232.0422492              581.6498901
  232.9952327              584.2119106
  232.0915474              575.9857518
  232.1030608              576.8632502
  230.4376853              564.1730498
  231.6793326              563.1910154
  232.4392178              561.3992819
  230.4341194              569.6295331
  232.4392178              569.4767863
  230.0974029              576.3136540
  232.4392178              570.5045682
  232.4392178              565.0980378
  232.4392178              578.4524284
  232.0152011              566.4274222
  232.3940261              569.5096303
  232.4392178              574.9313572
  232.4392178              574.1400460
  232.4392178              575.8681790
  229.6491915              576.2022090
  229.6092663              568.3766135
  230.3386104              569.5668336
  230.3386104              566.0959415
  230.3386104              568.4443404
  230.3386104              570.4162584
  230.3386104              572.5816405
  230.3386104              565.6996165
  230.0518874              566.5294853
  230.3386104              567.3303463
  230.3386104              573.8770187
  228.9465949              575.7148648
  230.3386104              576.2764168
  230.3386104              568.0919089
  230.3386104              578.6083680
  230.3386104              576.0265245
  229.9891290              579.2083430
  230.3386104              579.7973452
  230.3386104              569.1581338
  228.4414390              572.7623589
  230.3386104              568.2665497
  230.3386104              566.1417911
  230.3386104              566.1465681
  230.3386104              573.5737548
  230.3386104              576.3209639
  225.8543047              573.0049032
  230.3386104              572.3562881
  230.3386104              582.0470235
  230.3386104              587.6065851
  230.3386104              575.4074251
  229.0042694              574.5172948
  230.3386104              581.2751307
  229.1290371              583.9500183
  230.3386104              588.4564315
  229.1544931              564.4287507
  230.3386104              570.8996317
  230.3386104              578.1741149
  228.7567997              571.3539699
  229.0497251              567.2932664
  228.5253986              575.1811237
  228.2965965              569.8283481
  228.6160265              557.3485680
  227.6628201              570.7382113
  226.6211906              571.0907536
  227.5847270              563.7507635
  227.5847270              571.1257999
  226.4489873              557.8959313
  227.5847270              572.9663429
  227.5847270              574.4612745
  227.5847270              566.3471737
  227.5847270              568.4154277
  227.5847270              567.4457812
  227.5847270              576.4224115
  227.5847270              569.0986834
  226.2504832              564.4823474
  227.5847270              563.9168530
  227.5847270              561.4145773
  227.5847270              580.2679490
  227.5847270              572.5932200
  225.6595997              576.3409382
  227.5847270              568.1006498
  221.9970672              567.4515241
  223.1101947              560.5951825
  226.9515013              556.7394960
  226.9515013              562.0935943
  225.3407031              561.5651837
  219.3758616              563.0807470
  226.9515013              552.9440390
  226.9515013              571.8234279
  225.7020008              568.9513341
  226.9515013              572.5224601
  226.9515013              568.0699151
  226.9515013              577.7141240
  226.9515013              563.9846982
  226.9515013              558.6928417
  226.9515013              561.7899451
  226.9515013              561.0856520
  226.9515013              565.6522655
  226.9515013              572.0751829
  226.9515013              573.7345228
  224.9866863              568.6039394
  226.9515013              568.9774800
  226.9515013              573.9728476
  226.9515013              566.1475037
  226.9515013              569.8166032
  226.9515013              566.0156806
  226.9515013              576.3658041
  226.0118011              575.0919538
  226.9515013              565.7253098
  226.9515013              555.7585002
  226.9515013              556.0810792
  226.9515013              552.7905536
  226.9515013              557.7264882
  225.8632331              569.5075710
  226.1461312              561.1414867
  221.7441857              556.7063960
  225.9107159              562.8684968
  222.8687697              565.3141021
  222.8560008              574.0505571
  225.9107159              563.9750283
  225.9107159              564.1449658
  225.9107159              564.7276617
  225.9107159              579.2486644
  225.9107159              576.3003521
  227.9347775              575.7152039
  227.9347775              573.2071931
  227.9347775              579.4093617
  227.9347775              571.6762953
  223.8165645              576.6099138
  227.9347775              566.2374824
  223.1013175              564.5540965
  226.1426897              565.6877869
  225.2746657              573.8731790
  226.1426897              567.9617732
  226.1426897              558.2862840
  223.3747970              572.3746952
  224.0188359              574.1529942
  224.0188359              580.1015107
  224.0188359              567.4000184
  222.4281894              560.4843014
  224.0188359              553.7553788
  223.4383374              563.3640182
  222.1739435              567.9920780
  217.7555129              572.7419120
  221.3541730              556.7404788
  223.2765395              558.8309275
  224.0188359              560.5213541
  221.1384534              564.6170018
  223.5194843              560.4030720
  223.5194843              561.9059973
  223.5194843              565.9211470
  223.5194843              565.4981043
  220.6202294              560.3784980
  222.3809650              556.7904193
  222.8942287              556.8278570
  221.3403197              567.0196807
  222.9241843              566.7971528
  222.9241843              571.9767878
  222.9241843              572.4567766
  222.9241843              566.9633393
  222.9241843              558.8496530
  222.9241843              564.9971748
  222.9241843              568.2721565
  222.9241843              557.3238473
  222.9241843              554.6553447
  222.9241843              564.0253582
  221.4277677              568.3123855
  222.9241843              577.0725111
  222.9241843              579.4664913
  222.9241843              576.0552768
  222.5747029              568.1982844
  222.9241843              566.6140489
  222.9241843              562.7241640
  219.3798129              578.5998189
  222.8339189              562.4496596
  222.9241843              556.9164140
  222.3530350              570.0976948
  222.9241843              573.6506021
  222.9241843              571.0470876
  222.9241843              558.4835824
  222.9241843              564.0945568
  222.9241843              566.0793847
  222.9241843              571.2804361
  222.9241843              566.7019362
  222.9241843              572.9940089
  222.9241843              574.8184644
  222.9241843              563.4040292
  222.9241843              562.2134747
  220.3199285              563.6993927
  222.9241843              568.0807330
  222.5802011              561.8845805
  220.1808810              570.2458754
  219.2297248              555.8118540
  221.7669175              557.8222439
  217.9486920              553.8574274
  221.0024039              564.3517799
  221.0024039              567.9656359
  218.0630031              574.6849215
  221.0024039              569.4854496
  221.0024039              561.5821506
  221.0024039              567.8765793
  221.6824166              573.0780204
  221.1342213              561.1196471
  221.6824166              556.2137132
  221.6824166              559.5642743
  221.6824166              553.4456158
  221.6824166              564.2858710
  221.6824166              566.9804621
  221.6824166              571.9286193
  221.6824166              570.2909592
  221.0572828              560.4263267
  221.6824166              556.1988911
  221.6824166              559.4198248
  217.2369536              561.2938603
  221.6824166              557.6571065
  214.0382930              555.4669498
  220.2785249              555.0017194
  220.6625332              542.5987223
  218.4708685              557.1450552
  220.6625332              564.6874726
  220.6625332              568.2609161
  218.7713172              554.9973805
  219.7624710              567.2969930
  219.7624710              561.2777752
  215.2781654              558.6851267
  215.7703125              566.2032246
  215.7703125              567.0785905
  215.7703125              555.7705825
  215.3296094              559.0676373
  215.6531220              552.2498212
  215.3284246              541.0757946
  213.9898753              543.9826122
  215.7703125              549.3840953
  215.7703125              550.2622848
  215.7703125              567.9204819
  215.7703125              568.0153689
  213.7633627              561.9889999
  215.7703125              570.1318027
  215.4555259              551.3541830
  215.4426781              552.4042570
  215.7703125              554.8657044
  211.5031586              549.9921432
  215.7703125              555.3469040
  215.7703125              558.5590200
  209.3023263              554.7830658
  215.7703125              557.7564990
  215.7703125              560.5258084
  215.7703125              557.6441541
  214.3354631              559.1040181
  215.7703125              560.6128826
  215.7703125              558.9454976
  210.7165113              554.9149378
  209.0245446              568.8858282
  210.0626855              570.2506965
  212.0326189              561.9134517
  209.5040899              563.5199746
  212.9564299              552.6510474
  212.9564299              548.2858438
  209.9323833              557.6204694
  212.9564299              550.5448405
  212.9564299              558.4993038
  212.9564299              563.6840841
  212.6498528              562.2990843
  212.9564299              557.0145504
  212.0616751              565.6567226
  212.9564299              572.8800507
  212.9564299              564.3436033
  211.7968088              554.8390654
  212.9564299              558.5998306
  211.1684205              565.2361032
  211.1652451              563.1644099
  212.5584995              555.8285586
  208.5093572              558.5719694
  212.8626229              561.4823102
  210.2127934              557.7984067
  211.2110379              556.6960216
  212.8626229              554.6798243
  212.8626229              558.4729798
  212.1784654              556.4428313
  212.4749183              564.1986924
  212.8626229              554.4560447
  212.8626229              547.4267600
  210.5846134              547.4992930
  210.9410095              554.6804933
  211.2110379              548.8166166
  211.2110379              539.6669809
  211.2110379              538.5801070
  209.8411279              561.7015201
  211.2110379              551.8389023
  208.2135922              553.6201664
  210.3188659              550.1990998
  211.2110379              553.0098537
  211.2110379              557.4762267
  210.2442318              545.3149277
  211.2110379              552.6618130
  211.2110379              556.5472571
  211.2110379              553.3150364
  211.2110379              559.1272775
  211.2110379              564.4118436
  211.2110379              548.8992014
  211.2110379              550.1556097
  207.4824013              539.2125496
  210.8615565              552.2409702
  211.2110379              555.0350653
  209.2722724              546.1718965
  208.3963232              552.5124810
  210.8006957              559.5975836
  211.1061954              559.5925485
  210.2303921              569.8981997
  211.1061954              568.3439332
  211.1061954              556.5275991
  210.7409894              561.0769004
  209.8823136              559.7853023
  209.2792309              557.8422961
  209.2581291              547.4335245
  210.1345013              562.9502531
  210.1345013              549.9462528
  210.1345013              548.1554612
  207.0166835              549.1222863
  210.1345013              548.1986513
  210.1345013              551.8367858
  210.1345013              544.9402401
  210.1345013              549.0964721
  210.1345013              549.7137919
  210.1345013              548.6838959
  210.1345013              551.7504487
  210.1345013              553.6786141
  210.1345013              552.5467033
  210.1345013              541.6870780
  204.8853161              549.8263598
  210.1345013              550.6527554
  210.1345013              561.4787638
  207.7286632              558.2558088
  209.5250205              552.5376380
  209.5250205              548.4204559
  207.6278491              557.9402294
  207.7919218              547.9177647
  208.3753464              549.0126291
  206.6657621              552.6337369
  208.3753464              548.3240554
  208.3753464              547.5250552
  208.3753464              554.9840514
  208.3753464              556.5083973
  208.3753464              550.0660291
  208.3753464              553.8726028
  207.1011979              546.8574942
  208.3753464              550.9001291
  208.3753464              528.9069572
  208.3753464              538.5476595
  204.5571210              551.8641611
  208.3753464              553.6350409
  207.0347674              549.2472266
  202.4308129              555.6847153
  208.3753464              558.9494373
  208.3753464              558.9930680
  208.3753464              548.6141978
  208.3753464              547.1830668
  205.9695082              559.5438303
  208.3753464              563.8823574
  207.2034553              557.2284350
  208.3753464              552.4655402
  208.3753464              546.0417629
  207.5913542              545.2014921
  204.1278785              549.9007281
  208.3258552              554.8680594
  208.3753464              549.9555656
  208.3753464              544.6556444
  207.0260093              554.3424164
  206.4781751              557.5654524
  208.3753464              545.1896376
  205.5653846              552.6675875
  206.4781751              554.5458474
  208.3753464              549.8130594
  208.3753464              547.9845502
  208.3753464              541.9857450
  208.3753464              542.7695728
  207.3325708              556.1556587
  208.3753464              554.2208306
  208.3753464              556.0176633
  208.3753464              550.4058360
  205.4359456              550.3838211
  205.5095325              545.1788068
  208.2206208              541.3568905
  208.2206208              549.0538315
  208.2206208              551.3892225
  208.2206208              546.7805899
  204.3639831              541.7710263
  208.1584018              549.2891811
  208.2206208              546.0515230
  208.2206208              565.9980169
  206.4401836              557.2995940
  208.2206208              557.7129765
  205.4697067              558.9306210
