COST_FUNCTION:      MEAN_COST_FUNCTION:
 4655.3577339             5022.3867554
 4655.3577339             5091.2232955
 4655.3577339             5125.4776194
 4655.3577339             5085.5062114
 4655.3577339             5054.4934896
 4655.3577339             5135.9501754
 4655.3577339             5113.8214141
 4655.3577339             5083.4988585
 4655.3577339             5038.4951536
 4655.3577339             5143.0724564
 4655.3577339             5087.9307770
 4655.3577339             5130.4874060
 4655.3577339             5076.4988696
 4655.3577339             5107.5852176
 4655.3577339             5109.3391704
 4655.3577339             5126.8670019
 4655.3577339             5046.0566350
 4655.3577339             5055.1355388
 4655.3577339             5143.4825420
 4655.3577339             5141.3688010
 4655.3577339             5124.1613436
 4655.3577339             5067.3543492
 4655.3577339             5160.8740841
 4655.3577339             5105.6527165
 4655.3577339             5080.8705963
 4655.3577339             5109.4868015
 4655.3577339             5171.0514025
 4655.3577339             5124.5139096
 4655.3577339             5079.2858764
 4655.3577339             5132.4147794
 4655.3577339             5176.9841968
 4655.3577339             5142.7909372
 4655.3577339             5155.2255424
 4655.3577339             5043.3064880
 4655.3577339             5154.3876608
 4655.3577339             5078.5620446
 4655.3577339             5178.6294903
 4655.3577339             5122.4846203
 4655.3577339             5099.5042101
 4655.3577339             5102.6341511
 4655.3577339             5046.4480572
 4655.3577339             5031.9604622
 4655.3577339             5039.2889618
 4655.3577339             5107.8735553
 4655.3577339             5152.0574538
 4655.3577339             5152.4810338
 4655.3577339             5172.0233338
 4655.3577339             5063.1891702
 4655.3577339             5050.6122688
 4655.3577339             5133.4044082
 4655.3577339             5190.8228342
 4655.3577339             5075.9469120
 4655.3577339             5068.5387142
 4655.3577339             5177.8339600
 4655.3577339             5147.8215661
 4655.3577339             5054.7945513
 4655.3577339             5104.4437777
 4655.3577339             5093.2540015
 4655.3577339             5123.2850424
 4655.3577339             5158.6082270
 4655.3577339             5057.6601792
 4655.3577339             5064.2465939
 4655.3577339             5093.7419182
 4655.3577339             5064.0012361
 4655.3577339             5056.5174158
 4655.3577339             5045.7595484
 4655.3577339             5001.7664489
 4655.3577339             5285.0428203
 4655.3577339             5193.5207990
 4655.3577339             5279.8440484
 4655.3577339             5089.6761330
 4655.3577339             5069.9102092
 4655.3577339             5081.1014494
 4655.3577339             5094.0002350
 4655.3577339             5066.2788205
 4655.3577339             5048.9433043
 4655.3577339             5111.3825441
 4655.3577339             5097.2366843
 4655.3577339             5151.0424022
 4655.3577339             5185.9200769
 4655.3577339             5085.5097060
 4655.3577339             5071.6524940
 4655.3577339             5076.7913134
 4655.3577339             5074.0623251
 4655.3577339             5130.1615585
 4655.3577339             4977.4190051
 4655.3577339             5013.8032908
